agency_cd,site_no,datetime,165986_00060_00001,165986_00060_00001_cd,165987_00060_00002,165987_00060_00002_cd,84936_00060_00003,84936_00060_00003_cd,84937_00065_00001,84937_00065_00001_cd,84938_00065_00002,84938_00065_00002_cd,84939_00065_00003,84939_00065_00003_cd
USGS,2085000,10/15/48,,,,,18,A,,,,,,
USGS,2085000,10/16/48,,,,,17,A,,,,,,
USGS,2085000,10/17/48,,,,,17,A,,,,,,
USGS,2085000,10/18/48,,,,,18,A,,,,,,
USGS,2085000,10/19/48,,,,,18,A,,,,,,
USGS,2085000,10/20/48,,,,,18,A,,,,,,
USGS,2085000,10/21/48,,,,,16,A,,,,,,
USGS,2085000,10/22/48,,,,,16,A,,,,,,
USGS,2085000,10/23/48,,,,,16,A,,,,,,
USGS,2085000,10/24/48,,,,,16,A,,,,,,
USGS,2085000,10/25/48,,,,,16,A,,,,,,
USGS,2085000,10/26/48,,,,,16,A,,,,,,
USGS,2085000,10/27/48,,,,,16,A,,,,,,
USGS,2085000,10/28/48,,,,,16,A,,,,,,
USGS,2085000,10/29/48,,,,,16,A,,,,,,
USGS,2085000,10/30/48,,,,,16,A,,,,,,
USGS,2085000,10/31/48,,,,,16,A,,,,,,
USGS,2085000,11/1/48,,,,,15,A,,,,,,
USGS,2085000,11/2/48,,,,,15,A,,,,,,
USGS,2085000,11/3/48,,,,,23,A,,,,,,
USGS,2085000,11/4/48,,,,,182,A,,,,,,
USGS,2085000,11/5/48,,,,,63,A,,,,,,
USGS,2085000,11/6/48,,,,,96,A,,,,,,
USGS,2085000,11/7/48,,,,,544,A,,,,,,
USGS,2085000,11/8/48,,,,,96,A,,,,,,
USGS,2085000,11/9/48,,,,,66,A,,,,,,
USGS,2085000,11/10/48,,,,,56,A,,,,,,
USGS,2085000,11/11/48,,,,,48,A,,,,,,
USGS,2085000,11/12/48,,,,,40,A,,,,,,
USGS,2085000,11/13/48,,,,,37,A,,,,,,
USGS,2085000,11/14/48,,,,,34,A,,,,,,
USGS,2085000,11/15/48,,,,,31,A,,,,,,
USGS,2085000,11/16/48,,,,,29,A,,,,,,
USGS,2085000,11/17/48,,,,,72,A,,,,,,
USGS,2085000,11/18/48,,,,,74,A,,,,,,
USGS,2085000,11/19/48,,,,,77,A,,,,,,
USGS,2085000,11/20/48,,,,,311,A,,,,,,
USGS,2085000,11/21/48,,,,,100,A,,,,,,
USGS,2085000,11/22/48,,,,,144,A,,,,,,
USGS,2085000,11/23/48,,,,,146,A,,,,,,
USGS,2085000,11/24/48,,,,,295,A,,,,,,
USGS,2085000,11/25/48,,,,,278,A,,,,,,
USGS,2085000,11/26/48,,,,,126,A,,,,,,
USGS,2085000,11/27/48,,,,,274,A,,,,,,
USGS,2085000,11/28/48,,,,,1100,A,,,,,,
USGS,2085000,11/29/48,,,,,1160,A,,,,,,
USGS,2085000,11/30/48,,,,,218,A,,,,,,
USGS,2085000,12/1/48,,,,,135,A,,,,,,
USGS,2085000,12/2/48,,,,,103,A,,,,,,
USGS,2085000,12/3/48,,,,,512,A,,,,,,
USGS,2085000,12/4/48,,,,,374,A,,,,,,
USGS,2085000,12/5/48,,,,,174,A,,,,,,
USGS,2085000,12/6/48,,,,,126,A,,,,,,
USGS,2085000,12/7/48,,,,,102,A,,,,,,
USGS,2085000,12/8/48,,,,,107,A,,,,,,
USGS,2085000,12/9/48,,,,,89,A,,,,,,
USGS,2085000,12/10/48,,,,,75,A,,,,,,
USGS,2085000,12/11/48,,,,,68,A,,,,,,
USGS,2085000,12/12/48,,,,,66,A,,,,,,
USGS,2085000,12/13/48,,,,,65,A,,,,,,
USGS,2085000,12/14/48,,,,,61,A,,,,,,
USGS,2085000,12/15/48,,,,,63,A,,,,,,
USGS,2085000,12/16/48,,,,,73,A,,,,,,
USGS,2085000,12/17/48,,,,,66,A,,,,,,
USGS,2085000,12/18/48,,,,,56,A,,,,,,
USGS,2085000,12/19/48,,,,,126,A,,,,,,
USGS,2085000,12/20/48,,,,,102,A,,,,,,
USGS,2085000,12/21/48,,,,,74,A,,,,,,
USGS,2085000,12/22/48,,,,,66,A,,,,,,
USGS,2085000,12/23/48,,,,,60,A,,,,,,
USGS,2085000,12/24/48,,,,,56,A,,,,,,
USGS,2085000,12/25/48,,,,,126,A,,,,,,
USGS,2085000,12/26/48,,,,,100,A,,,,,,
USGS,2085000,12/27/48,,,,,70,A,,,,,,
USGS,2085000,12/28/48,,,,,65,A,,,,,,
USGS,2085000,12/29/48,,,,,73,A,,,,,,
USGS,2085000,12/30/48,,,,,921,A,,,,,,
USGS,2085000,12/31/48,,,,,266,A,,,,,,
USGS,2085000,1/1/49,,,,,140,A,,,,,,
USGS,2085000,1/2/49,,,,,106,A,,,,,,
USGS,2085000,1/3/49,,,,,90,A,,,,,,
USGS,2085000,1/4/49,,,,,80,A,,,,,,
USGS,2085000,1/5/49,,,,,98,A,,,,,,
USGS,2085000,1/6/49,,,,,592,A,,,,,,
USGS,2085000,1/7/49,,,,,181,A,,,,,,
USGS,2085000,1/8/49,,,,,122,A,,,,,,
USGS,2085000,1/9/49,,,,,102,A,,,,,,
USGS,2085000,1/10/49,,,,,89,A,,,,,,
USGS,2085000,1/11/49,,,,,82,A,,,,,,
USGS,2085000,1/12/49,,,,,77,A,,,,,,
USGS,2085000,1/13/49,,,,,73,A,,,,,,
USGS,2085000,1/14/49,,,,,68,A,,,,,,
USGS,2085000,1/15/49,,,,,64,A,,,,,,
USGS,2085000,1/16/49,,,,,61,A,,,,,,
USGS,2085000,1/17/49,,,,,60,A,,,,,,
USGS,2085000,1/18/49,,,,,59,A,,,,,,
USGS,2085000,1/19/49,,,,,59,A,,,,,,
USGS,2085000,1/20/49,,,,,65,A,,,,,,
USGS,2085000,1/21/49,,,,,79,A,,,,,,
USGS,2085000,1/22/49,,,,,134,A,,,,,,
USGS,2085000,1/23/49,,,,,86,A,,,,,,
USGS,2085000,1/24/49,,,,,78,A,,,,,,
USGS,2085000,1/25/49,,,,,72,A,,,,,,
USGS,2085000,1/26/49,,,,,68,A,,,,,,
USGS,2085000,1/27/49,,,,,66,A,,,,,,
USGS,2085000,1/28/49,,,,,74,A,,,,,,
USGS,2085000,1/29/49,,,,,74,A,,,,,,
USGS,2085000,1/30/49,,,,,60,A,,,,,,
USGS,2085000,1/31/49,,,,,231,A,,,,,,
USGS,2085000,2/1/49,,,,,303,A,,,,,,
USGS,2085000,2/2/49,,,,,155,A,,,,,,
USGS,2085000,2/3/49,,,,,106,A,,,,,,
USGS,2085000,2/4/49,,,,,94,A,,,,,,
USGS,2085000,2/5/49,,,,,84,A,,,,,,
USGS,2085000,2/6/49,,,,,74,A,,,,,,
USGS,2085000,2/7/49,,,,,100,A,,,,,,
USGS,2085000,2/8/49,,,,,88,A,,,,,,
USGS,2085000,2/9/49,,,,,74,A,,,,,,
USGS,2085000,2/10/49,,,,,409,A,,,,,,
USGS,2085000,2/11/49,,,,,228,A,,,,,,
USGS,2085000,2/12/49,,,,,122,A,,,,,,
USGS,2085000,2/13/49,,,,,100,A,,,,,,
USGS,2085000,2/14/49,,,,,88,A,,,,,,
USGS,2085000,2/15/49,,,,,80,A,,,,,,
USGS,2085000,2/16/49,,,,,98,A,,,,,,
USGS,2085000,2/17/49,,,,,230,A,,,,,,
USGS,2085000,2/18/49,,,,,107,A,,,,,,
USGS,2085000,2/19/49,,,,,157,A,,,,,,
USGS,2085000,2/20/49,,,,,304,A,,,,,,
USGS,2085000,2/21/49,,,,,140,A,,,,,,
USGS,2085000,2/22/49,,,,,107,A,,,,,,
USGS,2085000,2/23/49,,,,,102,A,,,,,,
USGS,2085000,2/24/49,,,,,87,A,,,,,,
USGS,2085000,2/25/49,,,,,80,A,,,,,,
USGS,2085000,2/26/49,,,,,74,A,,,,,,
USGS,2085000,2/27/49,,,,,72,A,,,,,,
USGS,2085000,2/28/49,,,,,134,A,,,,,,
USGS,2085000,3/1/49,,,,,89,A,,,,,,
USGS,2085000,3/2/49,,,,,73,A,,,,,,
USGS,2085000,3/3/49,,,,,69,A,,,,,,
USGS,2085000,3/4/49,,,,,63,A,,,,,,
USGS,2085000,3/5/49,,,,,62,A,,,,,,
USGS,2085000,3/6/49,,,,,61,A,,,,,,
USGS,2085000,3/7/49,,,,,59,A,,,,,,
USGS,2085000,3/8/49,,,,,54,A,,,,,,
USGS,2085000,3/9/49,,,,,53,A,,,,,,
USGS,2085000,3/10/49,,,,,64,A,,,,,,
USGS,2085000,3/11/49,,,,,80,A,,,,,,
USGS,2085000,3/12/49,,,,,60,A,,,,,,
USGS,2085000,3/13/49,,,,,54,A,,,,,,
USGS,2085000,3/14/49,,,,,51,A,,,,,,
USGS,2085000,3/15/49,,,,,50,A,,,,,,
USGS,2085000,3/16/49,,,,,48,A,,,,,,
USGS,2085000,3/17/49,,,,,47,A,,,,,,
USGS,2085000,3/18/49,,,,,55,A,,,,,,
USGS,2085000,3/19/49,,,,,87,A,,,,,,
USGS,2085000,3/20/49,,,,,56,A,,,,,,
USGS,2085000,3/21/49,,,,,50,A,,,,,,
USGS,2085000,3/22/49,,,,,55,A,,,,,,
USGS,2085000,3/23/49,,,,,152,A,,,,,,
USGS,2085000,3/24/49,,,,,84,A,,,,,,
USGS,2085000,3/25/49,,,,,86,A,,,,,,
USGS,2085000,3/26/49,,,,,142,A,,,,,,
USGS,2085000,3/27/49,,,,,88,A,,,,,,
USGS,2085000,3/28/49,,,,,74,A,,,,,,
USGS,2085000,3/29/49,,,,,82,A,,,,,,
USGS,2085000,3/30/49,,,,,69,A,,,,,,
USGS,2085000,3/31/49,,,,,97,A,,,,,,
USGS,2085000,4/1/49,,,,,92,A,,,,,,
USGS,2085000,4/2/49,,,,,66,A,,,,,,
USGS,2085000,4/3/49,,,,,61,A,,,,,,
USGS,2085000,4/4/49,,,,,60,A,,,,,,
USGS,2085000,4/5/49,,,,,71,A,,,,,,
USGS,2085000,4/6/49,,,,,224,A,,,,,,
USGS,2085000,4/7/49,,,,,95,A,,,,,,
USGS,2085000,4/8/49,,,,,77,A,,,,,,
USGS,2085000,4/9/49,,,,,66,A,,,,,,
USGS,2085000,4/10/49,,,,,57,A,,,,,,
USGS,2085000,4/11/49,,,,,55,A,,,,,,
USGS,2085000,4/12/49,,,,,66,A,,,,,,
USGS,2085000,4/13/49,,,,,163,A,,,,,,
USGS,2085000,4/14/49,,,,,95,A,,,,,,
USGS,2085000,4/15/49,,,,,68,A,,,,,,
USGS,2085000,4/16/49,,,,,56,A,,,,,,
USGS,2085000,4/17/49,,,,,50,A,,,,,,
USGS,2085000,4/18/49,,,,,48,A,,,,,,
USGS,2085000,4/19/49,,,,,46,A,,,,,,
USGS,2085000,4/20/49,,,,,43,A,,,,,,
USGS,2085000,4/21/49,,,,,41,A,,,,,,
USGS,2085000,4/22/49,,,,,102,A,,,,,,
USGS,2085000,4/23/49,,,,,126,A,,,,,,
USGS,2085000,4/24/49,,,,,65,A,,,,,,
USGS,2085000,4/25/49,,,,,49,A,,,,,,
USGS,2085000,4/26/49,,,,,43,A,,,,,,
USGS,2085000,4/27/49,,,,,42,A,,,,,,
USGS,2085000,4/28/49,,,,,48,A,,,,,,
USGS,2085000,4/29/49,,,,,43,A,,,,,,
USGS,2085000,4/30/49,,,,,43,A,,,,,,
USGS,2085000,5/1/49,,,,,65,A,,,,,,
USGS,2085000,5/2/49,,,,,84,A,,,,,,
USGS,2085000,5/3/49,,,,,146,A,,,,,,
USGS,2085000,5/4/49,,,,,69,A,,,,,,
USGS,2085000,5/5/49,,,,,51,A,,,,,,
USGS,2085000,5/6/49,,,,,44,A,,,,,,
USGS,2085000,5/7/49,,,,,43,A,,,,,,
USGS,2085000,5/8/49,,,,,50,A,,,,,,
USGS,2085000,5/9/49,,,,,43,A,,,,,,
USGS,2085000,5/10/49,,,,,304,A,,,,,,
USGS,2085000,5/11/49,,,,,612,A,,,,,,
USGS,2085000,5/12/49,,,,,191,A,,,,,,
USGS,2085000,5/13/49,,,,,96,A,,,,,,
USGS,2085000,5/14/49,,,,,72,A,,,,,,
USGS,2085000,5/15/49,,,,,60,A,,,,,,
USGS,2085000,5/16/49,,,,,52,A,,,,,,
USGS,2085000,5/17/49,,,,,47,A,,,,,,
USGS,2085000,5/18/49,,,,,44,A,,,,,,
USGS,2085000,5/19/49,,,,,40,A,,,,,,
USGS,2085000,5/20/49,,,,,37,A,,,,,,
USGS,2085000,5/21/49,,,,,34,A,,,,,,
USGS,2085000,5/22/49,,,,,34,A,,,,,,
USGS,2085000,5/23/49,,,,,39,A,,,,,,
USGS,2085000,5/24/49,,,,,34,A,,,,,,
USGS,2085000,5/25/49,,,,,34,A,,,,,,
USGS,2085000,5/26/49,,,,,33,A,,,,,,
USGS,2085000,5/27/49,,,,,36,A,,,,,,
USGS,2085000,5/28/49,,,,,30,A,,,,,,
USGS,2085000,5/29/49,,,,,27,A,,,,,,
USGS,2085000,5/30/49,,,,,26,A,,,,,,
USGS,2085000,5/31/49,,,,,27,A,,,,,,
USGS,2085000,6/1/49,,,,,27,A,,,,,,
USGS,2085000,6/2/49,,,,,24,A,,,,,,
USGS,2085000,6/3/49,,,,,22,A,,,,,,
USGS,2085000,6/4/49,,,,,22,A,,,,,,
USGS,2085000,6/5/49,,,,,24,A,,,,,,
USGS,2085000,6/6/49,,,,,27,A,,,,,,
USGS,2085000,6/7/49,,,,,23,A,,,,,,
USGS,2085000,6/8/49,,,,,21,A,,,,,,
USGS,2085000,6/9/49,,,,,19,A,,,,,,
USGS,2085000,6/10/49,,,,,18,A,,,,,,
USGS,2085000,6/11/49,,,,,17,A,,,,,,
USGS,2085000,6/12/49,,,,,17,A,,,,,,
USGS,2085000,6/13/49,,,,,18,A,,,,,,
USGS,2085000,6/14/49,,,,,18,A,,,,,,
USGS,2085000,6/15/49,,,,,17,A,,,,,,
USGS,2085000,6/16/49,,,,,16,A,,,,,,
USGS,2085000,6/17/49,,,,,18,A,,,,,,
USGS,2085000,6/18/49,,,,,18,A,,,,,,
USGS,2085000,6/19/49,,,,,17,A,,,,,,
USGS,2085000,6/20/49,,,,,38,A,,,,,,
USGS,2085000,6/21/49,,,,,21,A,,,,,,
USGS,2085000,6/22/49,,,,,17,A,,,,,,
USGS,2085000,6/23/49,,,,,14,A,,,,,,
USGS,2085000,6/24/49,,,,,13,A,,,,,,
USGS,2085000,6/25/49,,,,,12,A,,,,,,
USGS,2085000,6/26/49,,,,,13,A,,,,,,
USGS,2085000,6/27/49,,,,,16,A,,,,,,
USGS,2085000,6/28/49,,,,,51,A,,,,,,
USGS,2085000,6/29/49,,,,,297,A,,,,,,
USGS,2085000,6/30/49,,,,,157,A,,,,,,
USGS,2085000,7/1/49,,,,,46,A,,,,,,
USGS,2085000,7/2/49,,,,,31,A,,,,,,
USGS,2085000,7/3/49,,,,,28,A,,,,,,
USGS,2085000,7/4/49,,,,,27,A,,,,,,
USGS,2085000,7/5/49,,,,,23,A,,,,,,
USGS,2085000,7/6/49,,,,,20,A,,,,,,
USGS,2085000,7/7/49,,,,,19,A,,,,,,
USGS,2085000,7/8/49,,,,,148,A,,,,,,
USGS,2085000,7/9/49,,,,,43,A,,,,,,
USGS,2085000,7/10/49,,,,,29,A,,,,,,
USGS,2085000,7/11/49,,,,,24,A,,,,,,
USGS,2085000,7/12/49,,,,,21,A,,,,,,
USGS,2085000,7/13/49,,,,,20,A,,,,,,
USGS,2085000,7/14/49,,,,,32,A,,,,,,
USGS,2085000,7/15/49,,,,,82,A,,,,,,
USGS,2085000,7/16/49,,,,,137,A,,,,,,
USGS,2085000,7/17/49,,,,,102,A,,,,,,
USGS,2085000,7/18/49,,,,,51,A,,,,,,
USGS,2085000,7/19/49,,,,,138,A,,,,,,
USGS,2085000,7/20/49,,,,,44,A,,,,,,
USGS,2085000,7/21/49,,,,,32,A,,,,,,
USGS,2085000,7/22/49,,,,,26,A,,,,,,
USGS,2085000,7/23/49,,,,,23,A,,,,,,
USGS,2085000,7/24/49,,,,,20,A,,,,,,
USGS,2085000,7/25/49,,,,,20,A,,,,,,
USGS,2085000,7/26/49,,,,,18,A,,,,,,
USGS,2085000,7/27/49,,,,,17,A,,,,,,
USGS,2085000,7/28/49,,,,,16,A,,,,,,
USGS,2085000,7/29/49,,,,,15,A,,,,,,
USGS,2085000,7/30/49,,,,,14,A,,,,,,
USGS,2085000,7/31/49,,,,,13,A,,,,,,
USGS,2085000,8/1/49,,,,,13,A,,,,,,
USGS,2085000,8/2/49,,,,,16,A,,,,,,
USGS,2085000,8/3/49,,,,,50,A,,,,,,
USGS,2085000,8/4/49,,,,,22,A,,,,,,
USGS,2085000,8/5/49,,,,,18,A,,,,,,
USGS,2085000,8/6/49,,,,,16,A,,,,,,
USGS,2085000,8/7/49,,,,,15,A,,,,,,
USGS,2085000,8/8/49,,,,,13,A,,,,,,
USGS,2085000,8/9/49,,,,,12,A,,,,,,
USGS,2085000,8/10/49,,,,,11,A,,,,,,
USGS,2085000,8/11/49,,,,,10,A,,,,,,
USGS,2085000,8/12/49,,,,,9.4,A,,,,,,
USGS,2085000,8/13/49,,,,,8.8,A,,,,,,
USGS,2085000,8/14/49,,,,,8.5,A,,,,,,
USGS,2085000,8/15/49,,,,,8.1,A,,,,,,
USGS,2085000,8/16/49,,,,,19,A,,,,,,
USGS,2085000,8/17/49,,,,,48,A,,,,,,
USGS,2085000,8/18/49,,,,,30,A,,,,,,
USGS,2085000,8/19/49,,,,,20,A,,,,,,
USGS,2085000,8/20/49,,,,,16,A,,,,,,
USGS,2085000,8/21/49,,,,,29,A,,,,,,
USGS,2085000,8/22/49,,,,,128,A,,,,,,
USGS,2085000,8/23/49,,,,,34,A,,,,,,
USGS,2085000,8/24/49,,,,,24,A,,,,,,
USGS,2085000,8/25/49,,,,,20,A,,,,,,
USGS,2085000,8/26/49,,,,,18,A,,,,,,
USGS,2085000,8/27/49,,,,,15,A,,,,,,
USGS,2085000,8/28/49,,,,,548,A,,,,,,
USGS,2085000,8/29/49,,,,,395,A,,,,,,
USGS,2085000,8/30/49,,,,,62,A,,,,,,
USGS,2085000,8/31/49,,,,,59,A,,,,,,
USGS,2085000,9/1/49,,,,,47,A,,,,,,
USGS,2085000,9/2/49,,,,,30,A,,,,,,
USGS,2085000,9/3/49,,,,,84,A,,,,,,
USGS,2085000,9/4/49,,,,,68,A,,,,,,
USGS,2085000,9/5/49,,,,,39,A,,,,,,
USGS,2085000,9/6/49,,,,,30,A,,,,,,
USGS,2085000,9/7/49,,,,,28,A,,,,,,
USGS,2085000,9/8/49,,,,,28,A,,,,,,
USGS,2085000,9/9/49,,,,,25,A,,,,,,
USGS,2085000,9/10/49,,,,,22,A,,,,,,
USGS,2085000,9/11/49,,,,,20,A,,,,,,
USGS,2085000,9/12/49,,,,,19,A,,,,,,
USGS,2085000,9/13/49,,,,,20,A,,,,,,
USGS,2085000,9/14/49,,,,,21,A,,,,,,
USGS,2085000,9/15/49,,,,,20,A,,,,,,
USGS,2085000,9/16/49,,,,,19,A,,,,,,
USGS,2085000,9/17/49,,,,,30,A,,,,,,
USGS,2085000,9/18/49,,,,,35,A,,,,,,
USGS,2085000,9/19/49,,,,,52,A,,,,,,
USGS,2085000,9/20/49,,,,,27,A,,,,,,
USGS,2085000,9/21/49,,,,,20,A,,,,,,
USGS,2085000,9/22/49,,,,,18,A,,,,,,
USGS,2085000,9/23/49,,,,,18,A,,,,,,
USGS,2085000,9/24/49,,,,,17,A,,,,,,
USGS,2085000,9/25/49,,,,,16,A,,,,,,
USGS,2085000,9/26/49,,,,,15,A,,,,,,
USGS,2085000,9/27/49,,,,,15,A,,,,,,
USGS,2085000,9/28/49,,,,,15,A,,,,,,
USGS,2085000,9/29/49,,,,,16,A,,,,,,
USGS,2085000,9/30/49,,,,,17,A,,,,,,
USGS,2085000,10/1/49,,,,,15,A,,,,,,
USGS,2085000,10/2/49,,,,,14,A,,,,,,
USGS,2085000,10/3/49,,,,,13,A,,,,,,
USGS,2085000,10/4/49,,,,,13,A,,,,,,
USGS,2085000,10/5/49,,,,,13,A,,,,,,
USGS,2085000,10/6/49,,,,,13,A,,,,,,
USGS,2085000,10/7/49,,,,,23,A,,,,,,
USGS,2085000,10/8/49,,,,,66,A,,,,,,
USGS,2085000,10/9/49,,,,,27,A,,,,,,
USGS,2085000,10/10/49,,,,,19,A,,,,,,
USGS,2085000,10/11/49,,,,,16,A,,,,,,
USGS,2085000,10/12/49,,,,,15,A,,,,,,
USGS,2085000,10/13/49,,,,,14,A,,,,,,
USGS,2085000,10/14/49,,,,,14,A,,,,,,
USGS,2085000,10/15/49,,,,,14,A,,,,,,
USGS,2085000,10/16/49,,,,,14,A,,,,,,
USGS,2085000,10/17/49,,,,,14,A,,,,,,
USGS,2085000,10/18/49,,,,,14,A,,,,,,
USGS,2085000,10/19/49,,,,,14,A,,,,,,
USGS,2085000,10/20/49,,,,,13,A,,,,,,
USGS,2085000,10/21/49,,,,,13,A,,,,,,
USGS,2085000,10/22/49,,,,,12,A,,,,,,
USGS,2085000,10/23/49,,,,,12,A,,,,,,
USGS,2085000,10/24/49,,,,,12,A,,,,,,
USGS,2085000,10/25/49,,,,,12,A,,,,,,
USGS,2085000,10/26/49,,,,,17,A,,,,,,
USGS,2085000,10/27/49,,,,,20,A,,,,,,
USGS,2085000,10/28/49,,,,,21,A,,,,,,
USGS,2085000,10/29/49,,,,,139,A,,,,,,
USGS,2085000,10/30/49,,,,,554,A,,,,,,
USGS,2085000,10/31/49,,,,,554,A,,,,,,
USGS,2085000,11/1/49,,,,,651,A,,,,,,
USGS,2085000,11/2/49,,,,,425,A,,,,,,
USGS,2085000,11/3/49,,,,,121,A,,,,,,
USGS,2085000,11/4/49,,,,,81,A,,,,,,
USGS,2085000,11/5/49,,,,,62,A,,,,,,
USGS,2085000,11/6/49,,,,,51,A,,,,,,
USGS,2085000,11/7/49,,,,,46,A,,,,,,
USGS,2085000,11/8/49,,,,,42,A,,,,,,
USGS,2085000,11/9/49,,,,,39,A,,,,,,
USGS,2085000,11/10/49,,,,,37,A,,,,,,
USGS,2085000,11/11/49,,,,,36,A,,,,,,
USGS,2085000,11/12/49,,,,,34,A,,,,,,
USGS,2085000,11/13/49,,,,,32,A,,,,,,
USGS,2085000,11/14/49,,,,,32,A,,,,,,
USGS,2085000,11/15/49,,,,,31,A,,,,,,
USGS,2085000,11/16/49,,,,,30,A,,,,,,
USGS,2085000,11/17/49,,,,,29,A,,,,,,
USGS,2085000,11/18/49,,,,,27,A,,,,,,
USGS,2085000,11/19/49,,,,,27,A,,,,,,
USGS,2085000,11/20/49,,,,,26,A,,,,,,
USGS,2085000,11/21/49,,,,,26,A,,,,,,
USGS,2085000,11/22/49,,,,,25,A,,,,,,
USGS,2085000,11/23/49,,,,,24,A,,,,,,
USGS,2085000,11/24/49,,,,,24,A,,,,,,
USGS,2085000,11/25/49,,,,,32,A,,,,,,
USGS,2085000,11/26/49,,,,,32,A,,,,,,
USGS,2085000,11/27/49,,,,,28,A,,,,,,
USGS,2085000,11/28/49,,,,,26,A,,,,,,
USGS,2085000,11/29/49,,,,,28,A,,,,,,
USGS,2085000,11/30/49,,,,,31,A,,,,,,
USGS,2085000,12/1/49,,,,,28,A,,,,,,
USGS,2085000,12/2/49,,,,,25,A,,,,,,
USGS,2085000,12/3/49,,,,,24,A,,,,,,
USGS,2085000,12/4/49,,,,,23,A,,,,,,
USGS,2085000,12/5/49,,,,,23,A,,,,,,
USGS,2085000,12/6/49,,,,,23,A,,,,,,
USGS,2085000,12/7/49,,,,,23,A,,,,,,
USGS,2085000,12/8/49,,,,,23,A,,,,,,
USGS,2085000,12/9/49,,,,,23,A,,,,,,
USGS,2085000,12/10/49,,,,,22,A,,,,,,
USGS,2085000,12/11/49,,,,,23,A,,,,,,
USGS,2085000,12/12/49,,,,,25,A,,,,,,
USGS,2085000,12/13/49,,,,,26,A,,,,,,
USGS,2085000,12/14/49,,,,,252,A,,,,,,
USGS,2085000,12/15/49,,,,,110,A,,,,,,
USGS,2085000,12/16/49,,,,,62,A,,,,,,
USGS,2085000,12/17/49,,,,,47,A,,,,,,
USGS,2085000,12/18/49,,,,,42,A,,,,,,
USGS,2085000,12/19/49,,,,,44,A,,,,,,
USGS,2085000,12/20/49,,,,,45,A,,,,,,
USGS,2085000,12/21/49,,,,,40,A,,,,,,
USGS,2085000,12/22/49,,,,,37,A,,,,,,
USGS,2085000,12/23/49,,,,,36,A,,,,,,
USGS,2085000,12/24/49,,,,,35,A,,,,,,
USGS,2085000,12/25/49,,,,,32,A,,,,,,
USGS,2085000,12/26/49,,,,,36,A,,,,,,
USGS,2085000,12/27/49,,,,,122,A,,,,,,
USGS,2085000,12/28/49,,,,,75,A,,,,,,
USGS,2085000,12/29/49,,,,,51,A,,,,,,
USGS,2085000,12/30/49,,,,,44,A,,,,,,
USGS,2085000,12/31/49,,,,,39,A,,,,,,
USGS,2085000,1/1/50,,,,,37,A,,,,,,
USGS,2085000,1/2/50,,,,,36,A,,,,,,
USGS,2085000,1/3/50,,,,,35,A,,,,,,
USGS,2085000,1/4/50,,,,,35,A,,,,,,
USGS,2085000,1/5/50,,,,,33,A,,,,,,
USGS,2085000,1/6/50,,,,,32,A,,,,,,
USGS,2085000,1/7/50,,,,,34,A,,,,,,
USGS,2085000,1/8/50,,,,,32,A,,,,,,
USGS,2085000,1/9/50,,,,,29,A,,,,,,
USGS,2085000,1/10/50,,,,,29,A,,,,,,
USGS,2085000,1/11/50,,,,,29,A,,,,,,
USGS,2085000,1/12/50,,,,,30,A,,,,,,
USGS,2085000,1/13/50,,,,,39,A,,,,,,
USGS,2085000,1/14/50,,,,,36,A,,,,,,
USGS,2085000,1/15/50,,,,,32,A,,,,,,
USGS,2085000,1/16/50,,,,,31,A,,,,,,
USGS,2085000,1/17/50,,,,,48,A,,,,,,
USGS,2085000,1/18/50,,,,,165,A,,,,,,
USGS,2085000,1/19/50,,,,,154,A,,,,,,
USGS,2085000,1/20/50,,,,,125,A,,,,,,
USGS,2085000,1/21/50,,,,,74,A,,,,,,
USGS,2085000,1/22/50,,,,,61,A,,,,,,
USGS,2085000,1/23/50,,,,,54,A,,,,,,
USGS,2085000,1/24/50,,,,,48,A,,,,,,
USGS,2085000,1/25/50,,,,,44,A,,,,,,
USGS,2085000,1/26/50,,,,,42,A,,,,,,
USGS,2085000,1/27/50,,,,,48,A,,,,,,
USGS,2085000,1/28/50,,,,,68,A,,,,,,
USGS,2085000,1/29/50,,,,,57,A,,,,,,
USGS,2085000,1/30/50,,,,,56,A,,,,,,
USGS,2085000,1/31/50,,,,,67,A,,,,,,
USGS,2085000,2/1/50,,,,,56,A,,,,,,
USGS,2085000,2/2/50,,,,,49,A,,,,,,
USGS,2085000,2/3/50,,,,,46,A,,,,,,
USGS,2085000,2/4/50,,,,,42,A,,,,,,
USGS,2085000,2/5/50,,,,,38,A,,,,,,
USGS,2085000,2/6/50,,,,,37,A,,,,,,
USGS,2085000,2/7/50,,,,,42,A,,,,,,
USGS,2085000,2/8/50,,,,,48,A,,,,,,
USGS,2085000,2/9/50,,,,,42,A,,,,,,
USGS,2085000,2/10/50,,,,,68,A,,,,,,
USGS,2085000,2/11/50,,,,,109,A,,,,,,
USGS,2085000,2/12/50,,,,,70,A,,,,,,
USGS,2085000,2/13/50,,,,,59,A,,,,,,
USGS,2085000,2/14/50,,,,,65,A,,,,,,
USGS,2085000,2/15/50,,,,,73,A,,,,,,
USGS,2085000,2/16/50,,,,,58,A,,,,,,
USGS,2085000,2/17/50,,,,,49,A,,,,,,
USGS,2085000,2/18/50,,,,,44,A,,,,,,
USGS,2085000,2/19/50,,,,,42,A,,,,,,
USGS,2085000,2/20/50,,,,,40,A,,,,,,
