lakeid,lakename,year4,daynum,sampledate,depth,depth_id,tpc,tpn,DIC_mg,DIC_uM,air_pco2,water_pco2,doc,absorbance
R,Peter Lake,1994,166,6/15/94,0,1,NA,NA,1.52,126.6666667,294.25,155.95,NA,NA
R,Peter Lake,1994,166,6/15/94,0.8,2,NA,NA,1.61,134.1666667,NA,NA,NA,NA
R,Peter Lake,1994,166,6/15/94,1.9,3,NA,NA,1.68,140,NA,NA,NA,NA
R,Peter Lake,1994,166,6/15/94,3,4,NA,NA,1.32,110,NA,NA,NA,NA
R,Peter Lake,1994,166,6/15/94,4,5,NA,NA,1.57,130.8333333,NA,NA,NA,NA
R,Peter Lake,1994,166,6/15/94,6,6,NA,NA,2.5,208.3333333,NA,NA,NA,NA
L,Paul Lake,1994,167,6/16/94,0,1,NA,NA,0.98,81.66666667,322.36,959.25,NA,NA
L,Paul Lake,1994,167,6/16/94,0.8,2,NA,NA,0.92,76.66666667,NA,NA,NA,NA
L,Paul Lake,1994,167,6/16/94,1.55,3,NA,NA,1.05,87.5,NA,NA,NA,NA
L,Paul Lake,1994,167,6/16/94,2.6,4,NA,NA,0.95,79.16666667,NA,NA,NA,NA
L,Paul Lake,1994,167,6/16/94,3.45,5,NA,NA,1.12,93.33333333,NA,NA,NA,NA
L,Paul Lake,1994,167,6/16/94,5.1,6,NA,NA,2.01,167.5,NA,NA,NA,NA
E,East Long Lake,1994,168,6/17/94,0,1,NA,NA,NA,NA,297.72,650.23,NA,NA
T,Tuesday Lake,1994,168,6/17/94,0,1,NA,NA,NA,NA,302.42,653.42,NA,NA
W,West Long Lake,1994,168,6/17/94,0,1,NA,NA,NA,NA,325.09,101.8,NA,NA
E,East Long Lake,1994,171,6/20/94,0,1,NA,NA,0.38,31.66666667,NA,NA,NA,NA
E,East Long Lake,1994,171,6/20/94,0.4,2,NA,NA,0.36,30,NA,NA,NA,NA
E,East Long Lake,1994,171,6/20/94,0.7,3,NA,NA,0.36,30,NA,NA,NA,NA
E,East Long Lake,1994,171,6/20/94,1.1,4,NA,NA,0.37,30.83333333,NA,NA,NA,NA
E,East Long Lake,1994,171,6/20/94,1.5,5,NA,NA,0.44,36.66666667,NA,NA,NA,NA
E,East Long Lake,1994,171,6/20/94,2.4,6,NA,NA,1.14,95,NA,NA,NA,NA
W,West Long Lake,1994,172,6/21/94,0,1,NA,NA,0.22,18.33333333,NA,NA,NA,NA
W,West Long Lake,1994,172,6/21/94,0.8,2,NA,NA,0.22,18.33333333,NA,NA,NA,NA
W,West Long Lake,1994,172,6/21/94,1.3,3,NA,NA,0.2,16.66666667,NA,NA,NA,NA
W,West Long Lake,1994,172,6/21/94,2.3,4,NA,NA,0.24,20,NA,NA,NA,NA
W,West Long Lake,1994,172,6/21/94,3,5,NA,NA,0.29,24.16666667,NA,NA,NA,NA
W,West Long Lake,1994,172,6/21/94,4.9,6,NA,NA,0.55,45.83333333,NA,NA,NA,NA
R,Peter Lake,1994,173,6/22/94,0,1,NA,NA,1.57,130.8333333,299.69,97.66,NA,NA
R,Peter Lake,1994,173,6/22/94,1.1,2,NA,NA,1.76,146.6666667,NA,NA,NA,NA
R,Peter Lake,1994,173,6/22/94,2.1,3,NA,NA,1.52,126.6666667,NA,NA,NA,NA
R,Peter Lake,1994,173,6/22/94,3.3,4,NA,NA,1.15,95.83333333,NA,NA,NA,NA
R,Peter Lake,1994,173,6/22/94,4,5,NA,NA,1.38,115,NA,NA,NA,NA
R,Peter Lake,1994,173,6/22/94,6,6,NA,NA,2.98,248.3333333,NA,NA,NA,NA
L,Paul Lake,1994,174,6/23/94,0,1,NA,NA,1.18,98.33333333,320.53,1264.48,NA,NA
L,Paul Lake,1994,174,6/23/94,0.4,2,NA,NA,1.16,96.66666667,NA,NA,NA,NA
L,Paul Lake,1994,174,6/23/94,1.1,3,NA,NA,1.18,98.33333333,NA,NA,NA,NA
L,Paul Lake,1994,174,6/23/94,2.5,4,NA,NA,1.05,87.5,NA,NA,NA,NA
L,Paul Lake,1994,174,6/23/94,3.5,5,NA,NA,1.18,98.33333333,NA,NA,NA,NA
L,Paul Lake,1994,174,6/23/94,5.1,6,NA,NA,2.24,186.6666667,NA,NA,NA,NA
E,East Long Lake,1994,175,6/24/94,0,1,NA,NA,NA,NA,301.94,617.94,NA,NA
T,Tuesday Lake,1994,175,6/24/94,0,1,NA,NA,NA,NA,318.28,688.06,NA,NA
W,West Long Lake,1994,175,6/24/94,0,1,NA,NA,NA,NA,307.05,96.29,NA,NA
E,East Long Lake,1994,178,6/27/94,0,1,NA,NA,0.26,21.66666667,NA,NA,NA,NA
E,East Long Lake,1994,178,6/27/94,0.3,2,NA,NA,0.24,20,NA,NA,NA,NA
E,East Long Lake,1994,178,6/27/94,0.6,3,NA,NA,0.28,23.33333333,NA,NA,NA,NA
E,East Long Lake,1994,178,6/27/94,1.1,4,NA,NA,0.26,21.66666667,NA,NA,NA,NA
E,East Long Lake,1994,178,6/27/94,1.6,5,NA,NA,0.39,32.5,NA,NA,NA,NA
E,East Long Lake,1994,178,6/27/94,2.1,6,NA,NA,0.9,75,NA,NA,NA,NA
L,Paul Lake,1994,178,6/27/94,Metalimnion,-2,0.48,0.05,NA,NA,NA,NA,3.88,NA
L,Paul Lake,1994,178,6/27/94,Epilimnion,-1,0.52,0.07,NA,NA,NA,NA,4.47,NA
R,Peter Lake,1994,178,6/27/94,Metalimnion,-2,1.25,0.2,NA,NA,NA,NA,5.22,NA
R,Peter Lake,1994,178,6/27/94,Epilimnion,-1,0.7,0.09,NA,NA,NA,NA,5.44,NA
E,East Long Lake,1994,179,6/28/94,Metalimnion,-2,0.69,0.07,NA,NA,NA,NA,12.05,NA
E,East Long Lake,1994,179,6/28/94,Epilimnion,-1,0.85,0.09,NA,NA,NA,NA,12.93,NA
W,West Long Lake,1994,179,6/28/94,Metalimnion,-2,1.07,0.13,NA,NA,NA,NA,6.44,NA
W,West Long Lake,1994,179,6/28/94,Epilimnion,-1,1.54,0.26,NA,NA,NA,NA,8.64,NA
W,West Long Lake,1994,179,6/28/94,0,1,NA,NA,0.32,26.66666667,NA,NA,NA,NA
W,West Long Lake,1994,179,6/28/94,0.75,2,NA,NA,0.3,25,NA,NA,NA,NA
W,West Long Lake,1994,179,6/28/94,1.4,3,NA,NA,0.29,24.16666667,NA,NA,NA,NA
W,West Long Lake,1994,179,6/28/94,2.1,4,NA,NA,0.31,25.83333333,NA,NA,NA,NA
W,West Long Lake,1994,179,6/28/94,2.9,5,NA,NA,0.32,26.66666667,NA,NA,NA,NA
W,West Long Lake,1994,179,6/28/94,4.75,6,NA,NA,0.91,75.83333333,NA,NA,NA,NA
R,Peter Lake,1994,180,6/29/94,0,1,NA,NA,1.53,127.5,222.14,297.55,NA,NA
R,Peter Lake,1994,180,6/29/94,0.95,2,NA,NA,1.75,145.8333333,NA,NA,NA,NA
R,Peter Lake,1994,180,6/29/94,1.9,3,NA,NA,1.68,140,NA,NA,NA,NA
R,Peter Lake,1994,180,6/29/94,3.25,4,NA,NA,1.69,140.8333333,NA,NA,NA,NA
R,Peter Lake,1994,180,6/29/94,4.1,5,NA,NA,1.35,112.5,NA,NA,NA,NA
R,Peter Lake,1994,180,6/29/94,6,6,NA,NA,3.02,251.6666667,NA,NA,NA,NA
L,Paul Lake,1994,181,6/30/94,0,1,NA,NA,1.07,89.16666667,246.98,787.16,NA,NA
L,Paul Lake,1994,181,6/30/94,0.7,2,NA,NA,1.16,96.66666667,NA,NA,NA,NA
L,Paul Lake,1994,181,6/30/94,1.4,3,NA,NA,1.09,90.83333333,NA,NA,NA,NA
L,Paul Lake,1994,181,6/30/94,2.6,4,NA,NA,1.17,97.5,NA,NA,NA,NA
L,Paul Lake,1994,181,6/30/94,3.6,5,NA,NA,1.27,105.8333333,NA,NA,NA,NA
L,Paul Lake,1994,181,6/30/94,5.2,6,NA,NA,4.53,377.5,NA,NA,NA,NA
E,East Long Lake,1994,182,7/1/94,0,1,NA,NA,NA,NA,237.4,293.29,NA,NA
T,Tuesday Lake,1994,182,7/1/94,0,1,NA,NA,NA,NA,217.76,724.26,NA,NA
W,West Long Lake,1994,182,7/1/94,0,1,NA,NA,NA,NA,246.74,46.96,NA,NA
E,East Long Lake,1994,185,7/4/94,0,1,NA,NA,0.21,17.5,NA,NA,NA,NA
E,East Long Lake,1994,185,7/4/94,0.35,2,NA,NA,0.17,14.16666667,NA,NA,NA,NA
E,East Long Lake,1994,185,7/4/94,0.6,3,NA,NA,0.18,15,NA,NA,NA,NA
E,East Long Lake,1994,185,7/4/94,1,4,NA,NA,0.2,16.66666667,NA,NA,NA,NA
E,East Long Lake,1994,185,7/4/94,1.4,5,NA,NA,0.22,18.33333333,NA,NA,NA,NA
E,East Long Lake,1994,185,7/4/94,2.1,6,NA,NA,0.7,58.33333333,NA,NA,NA,NA
W,West Long Lake,1994,186,7/5/94,0,1,NA,NA,0.36,30,NA,NA,NA,NA
W,West Long Lake,1994,186,7/5/94,0.7,2,NA,NA,0.37,30.83333333,NA,NA,NA,NA
W,West Long Lake,1994,186,7/5/94,1.2,3,NA,NA,0.39,32.5,NA,NA,NA,NA
W,West Long Lake,1994,186,7/5/94,1.9,4,NA,NA,0.37,30.83333333,NA,NA,NA,NA
W,West Long Lake,1994,186,7/5/94,2.55,5,NA,NA,0.39,32.5,NA,NA,NA,NA
W,West Long Lake,1994,186,7/5/94,4.3,6,NA,NA,0.74,61.66666667,NA,NA,NA,NA
R,Peter Lake,1994,187,7/6/94,0,1,NA,NA,1.69,140.8333333,345.75,87.21,NA,NA
R,Peter Lake,1994,187,7/6/94,0.9,2,NA,NA,1.68,140,NA,NA,NA,NA
R,Peter Lake,1994,187,7/6/94,1.7,3,NA,NA,1.74,145,NA,NA,NA,NA
R,Peter Lake,1994,187,7/6/94,3.1,4,NA,NA,1.82,151.6666667,NA,NA,NA,NA
R,Peter Lake,1994,187,7/6/94,4.1,5,NA,NA,1.65,137.5,NA,NA,NA,NA
R,Peter Lake,1994,187,7/6/94,6.1,6,NA,NA,4.58,381.6666667,NA,NA,NA,NA
L,Paul Lake,1994,188,7/7/94,0,1,NA,NA,1.17,97.5,351.04,1151.97,NA,NA
L,Paul Lake,1994,188,7/7/94,0.65,2,NA,NA,1.1,91.66666667,NA,NA,NA,NA
L,Paul Lake,1994,188,7/7/94,1.4,3,NA,NA,1.15,95.83333333,NA,NA,NA,NA
L,Paul Lake,1994,188,7/7/94,2.6,4,NA,NA,1.32,110,NA,NA,NA,NA
L,Paul Lake,1994,188,7/7/94,3.7,5,NA,NA,1.36,113.3333333,NA,NA,NA,NA
L,Paul Lake,1994,188,7/7/94,5.45,6,NA,NA,2.79,232.5,NA,NA,NA,NA
E,East Long Lake,1994,189,7/8/94,0,1,NA,NA,NA,NA,338.16,92.44,NA,NA
T,Tuesday Lake,1994,189,7/8/94,0,1,NA,NA,NA,NA,334.72,623.11,NA,NA
W,West Long Lake,1994,189,7/8/94,0,1,NA,NA,NA,NA,329.89,178.82,NA,NA
E,East Long Lake,1994,192,7/11/94,0,1,NA,NA,0.1,8.333333333,NA,NA,NA,NA
E,East Long Lake,1994,192,7/11/94,0.25,2,NA,NA,0.09,7.5,NA,NA,NA,NA
E,East Long Lake,1994,192,7/11/94,0.45,3,NA,NA,0.13,10.83333333,NA,NA,NA,NA
E,East Long Lake,1994,192,7/11/94,0.9,4,NA,NA,0.16,13.33333333,NA,NA,NA,NA
E,East Long Lake,1994,192,7/11/94,1.3,5,NA,NA,0.14,11.66666667,NA,NA,NA,NA
E,East Long Lake,1994,192,7/11/94,1.9,6,NA,NA,0.22,18.33333333,NA,NA,NA,NA
L,Paul Lake,1994,192,7/11/94,Metalimnion,-2,0.77,0.08,NA,NA,NA,NA,3.99,NA
L,Paul Lake,1994,192,7/11/94,Epilimnion,-1,0.62,0.06,NA,NA,NA,NA,6.58,NA
R,Peter Lake,1994,192,7/11/94,Metalimnion,-2,1.24,0.17,NA,NA,NA,NA,11.06,NA
R,Peter Lake,1994,192,7/11/94,Epilimnion,-1,1.58,0.21,NA,NA,NA,NA,11.21,NA
E,East Long Lake,1994,193,7/12/94,Metalimnion,-2,2.05,0.24,NA,NA,NA,NA,18.76,NA
E,East Long Lake,1994,193,7/12/94,Epilimnion,-1,2.21,0.26,NA,NA,NA,NA,15.06,NA
W,West Long Lake,1994,193,7/12/94,Metalimnion,-2,1.15,0.16,NA,NA,NA,NA,9.5,NA
W,West Long Lake,1994,193,7/12/94,Epilimnion,-1,1.46,0.21,NA,NA,NA,NA,7.04,NA
W,West Long Lake,1994,193,7/12/94,0,1,NA,NA,0.34,28.33333333,NA,NA,NA,NA
W,West Long Lake,1994,193,7/12/94,0.8,2,NA,NA,0.36,30,NA,NA,NA,NA
W,West Long Lake,1994,193,7/12/94,1.5,3,NA,NA,0.36,30,NA,NA,NA,NA
W,West Long Lake,1994,193,7/12/94,2.5,4,NA,NA,0.42,35,NA,NA,NA,NA
W,West Long Lake,1994,193,7/12/94,3,5,NA,NA,0.38,31.66666667,NA,NA,NA,NA
W,West Long Lake,1994,193,7/12/94,4.7,6,NA,NA,1.53,127.5,NA,NA,NA,NA
R,Peter Lake,1994,194,7/13/94,0,1,NA,NA,1.32,110,335.6,143.25,NA,NA
R,Peter Lake,1994,194,7/13/94,0.7,2,NA,NA,1.3,108.3333333,NA,NA,NA,NA
R,Peter Lake,1994,194,7/13/94,1.5,3,NA,NA,1.34,111.6666667,NA,NA,NA,NA
R,Peter Lake,1994,194,7/13/94,2.4,4,NA,NA,1.41,117.5,NA,NA,NA,NA
R,Peter Lake,1994,194,7/13/94,3.3,5,NA,NA,1.51,125.8333333,NA,NA,NA,NA
R,Peter Lake,1994,194,7/13/94,5.3,6,NA,NA,1.91,159.1666667,NA,NA,NA,NA
L,Paul Lake,1994,195,7/14/94,0,1,NA,NA,0.99,82.5,332.83,996.19,NA,NA
L,Paul Lake,1994,195,7/14/94,0.8,2,NA,NA,1.04,86.66666667,NA,NA,NA,NA
L,Paul Lake,1994,195,7/14/94,1.6,3,NA,NA,1.18,98.33333333,NA,NA,NA,NA
L,Paul Lake,1994,195,7/14/94,2.8,4,NA,NA,1.26,105,NA,NA,NA,NA
L,Paul Lake,1994,195,7/14/94,4,5,NA,NA,1.32,110,NA,NA,NA,NA
L,Paul Lake,1994,195,7/14/94,5.6,6,NA,NA,4.01,334.1666667,NA,NA,NA,NA
E,East Long Lake,1994,196,7/15/94,0,1,NA,NA,NA,NA,211.96,156.77,NA,NA
T,Tuesday Lake,1994,196,7/15/94,0,1,NA,NA,0.63,52.5,308,748.77,NA,NA
T,Tuesday Lake,1994,196,7/15/94,0.4,2,NA,NA,0.63,52.5,NA,NA,NA,NA
T,Tuesday Lake,1994,196,7/15/94,1,3,NA,NA,0.62,51.66666667,NA,NA,NA,NA
T,Tuesday Lake,1994,196,7/15/94,1.9,4,NA,NA,0.76,63.33333333,NA,NA,NA,NA
T,Tuesday Lake,1994,196,7/15/94,2.4,5,NA,NA,0.83,69.16666667,NA,NA,NA,NA
T,Tuesday Lake,1994,196,7/15/94,3.4,6,NA,NA,1.51,125.8333333,NA,NA,NA,NA
W,West Long Lake,1994,196,7/15/94,0,1,NA,NA,NA,NA,253.42,147.55,NA,NA
E,East Long Lake,1994,199,7/18/94,0,1,NA,NA,0.4,33.33333333,NA,NA,NA,NA
E,East Long Lake,1994,199,7/18/94,0.3,2,NA,NA,0.41,34.16666667,NA,NA,NA,NA
E,East Long Lake,1994,199,7/18/94,0.6,3,NA,NA,0.42,35,NA,NA,NA,NA
E,East Long Lake,1994,199,7/18/94,1,4,NA,NA,0.41,34.16666667,NA,NA,NA,NA
E,East Long Lake,1994,199,7/18/94,1.4,5,NA,NA,0.42,35,NA,NA,NA,NA
E,East Long Lake,1994,199,7/18/94,2.2,6,NA,NA,1.05,87.5,NA,NA,NA,NA
W,West Long Lake,1994,200,7/19/94,0,1,NA,NA,0.28,23.33333333,NA,NA,NA,NA
W,West Long Lake,1994,200,7/19/94,0.7,2,NA,NA,0.27,22.5,NA,NA,NA,NA
W,West Long Lake,1994,200,7/19/94,1.55,3,NA,NA,0.28,23.33333333,NA,NA,NA,NA
W,West Long Lake,1994,200,7/19/94,2.55,4,NA,NA,0.31,25.83333333,NA,NA,NA,NA
W,West Long Lake,1994,200,7/19/94,3.3,5,NA,NA,0.6,50,NA,NA,NA,NA
W,West Long Lake,1994,200,7/19/94,5.1,6,NA,NA,1.81,150.8333333,NA,NA,NA,NA
R,Peter Lake,1994,201,7/20/94,0,1,NA,NA,1.06,88.33333333,313.2,39.75,NA,NA
R,Peter Lake,1994,201,7/20/94,0.7,2,NA,NA,1.03,85.83333333,NA,NA,NA,NA
R,Peter Lake,1994,201,7/20/94,1.4,3,NA,NA,1.04,86.66666667,NA,NA,NA,NA
R,Peter Lake,1994,201,7/20/94,2.3,4,NA,NA,1.07,89.16666667,NA,NA,NA,NA
R,Peter Lake,1994,201,7/20/94,2.8,5,NA,NA,1.09,90.83333333,NA,NA,NA,NA
R,Peter Lake,1994,201,7/20/94,4.4,6,NA,NA,2.06,171.6666667,NA,NA,NA,NA
L,Paul Lake,1994,202,7/21/94,0,1,NA,NA,0.96,80,313.57,1100.84,NA,NA
L,Paul Lake,1994,202,7/21/94,0.7,2,NA,NA,0.99,82.5,NA,NA,NA,NA
L,Paul Lake,1994,202,7/21/94,1.45,3,NA,NA,1,83.33333333,NA,NA,NA,NA
L,Paul Lake,1994,202,7/21/94,2.55,4,NA,NA,1.08,90,NA,NA,NA,NA
L,Paul Lake,1994,202,7/21/94,3.8,5,NA,NA,1.48,123.3333333,NA,NA,NA,NA
L,Paul Lake,1994,202,7/21/94,5.6,6,NA,NA,3.75,312.5,NA,NA,NA,NA
E,East Long Lake,1994,203,7/22/94,0,1,NA,NA,NA,NA,298.96,1163.93,NA,NA
T,Tuesday Lake,1994,203,7/22/94,0,1,NA,NA,NA,NA,321.25,701.63,NA,NA
W,West Long Lake,1994,203,7/22/94,0,1,NA,NA,NA,NA,311.71,172.39,NA,NA
E,East Long Lake,1994,206,7/25/94,0,1,NA,NA,0.59,49.16666667,NA,NA,NA,NA
E,East Long Lake,1994,206,7/25/94,0.35,2,NA,NA,0.56,46.66666667,NA,NA,NA,NA
E,East Long Lake,1994,206,7/25/94,0.65,3,NA,NA,0.57,47.5,NA,NA,NA,NA
E,East Long Lake,1994,206,7/25/94,1.2,4,NA,NA,0.54,45,NA,NA,NA,NA
E,East Long Lake,1994,206,7/25/94,1.5,5,NA,NA,0.47,39.16666667,NA,NA,NA,NA
E,East Long Lake,1994,206,7/25/94,2.4,6,NA,NA,1.31,109.1666667,NA,NA,NA,NA
L,Paul Lake,1994,206,7/25/94,Metalimnion,-2,1.11,0.09,NA,NA,NA,NA,4.24,NA
L,Paul Lake,1994,206,7/25/94,Epilimnion,-1,0.73,0.07,NA,NA,NA,NA,4.52,NA
R,Peter Lake,1994,206,7/25/94,Metalimnion,-2,2.1,0.23,NA,NA,NA,NA,11.1,NA
R,Peter Lake,1994,206,7/25/94,Epilimnion,-1,2.77,0.3,NA,NA,NA,NA,8.94,NA
E,East Long Lake,1994,207,7/26/94,Metalimnion,-2,0.75,0.08,NA,NA,NA,NA,17.14,NA
E,East Long Lake,1994,207,7/26/94,Epilimnion,-1,1.01,0.11,NA,NA,NA,NA,15.03,NA
W,West Long Lake,1994,207,7/26/94,Metalimnion,-2,1.24,0.21,NA,NA,NA,NA,8.5,NA
W,West Long Lake,1994,207,7/26/94,Epilimnion,-1,1.19,0.22,NA,NA,NA,NA,10.07,NA
W,West Long Lake,1994,207,7/26/94,0,1,NA,NA,0.27,22.5,NA,NA,NA,NA
W,West Long Lake,1994,207,7/26/94,0.4,2,NA,NA,0.27,22.5,NA,NA,NA,NA
W,West Long Lake,1994,207,7/26/94,0.96,3,NA,NA,0.26,21.66666667,NA,NA,NA,NA
W,West Long Lake,1994,207,7/26/94,1.9,4,NA,NA,0.28,23.33333333,NA,NA,NA,NA
W,West Long Lake,1994,207,7/26/94,2.56,5,NA,NA,0.82,68.33333333,NA,NA,NA,NA
W,West Long Lake,1994,207,7/26/94,4.2,6,NA,NA,1.79,149.1666667,NA,NA,NA,NA
R,Peter Lake,1994,208,7/27/94,0,1,NA,NA,0.97,80.83333333,350.96,39.43,NA,NA
R,Peter Lake,1994,208,7/27/94,0.7,2,NA,NA,0.94,78.33333333,NA,NA,NA,NA
R,Peter Lake,1994,208,7/27/94,1.4,3,NA,NA,0.92,76.66666667,NA,NA,NA,NA
R,Peter Lake,1994,208,7/27/94,2.3,4,NA,NA,0.91,75.83333333,NA,NA,NA,NA
R,Peter Lake,1994,208,7/27/94,3.1,5,NA,NA,0.95,79.16666667,NA,NA,NA,NA
R,Peter Lake,1994,208,7/27/94,4.9,6,NA,NA,1.74,145,NA,NA,NA,NA
L,Paul Lake,1994,209,7/28/94,0,1,NA,NA,1.07,89.16666667,301.42,648.03,NA,NA
L,Paul Lake,1994,209,7/28/94,0.6,2,NA,NA,1.04,86.66666667,NA,NA,NA,NA
L,Paul Lake,1994,209,7/28/94,1.4,3,NA,NA,1.1,91.66666667,NA,NA,NA,NA
L,Paul Lake,1994,209,7/28/94,2.45,4,NA,NA,1.06,88.33333333,NA,NA,NA,NA
L,Paul Lake,1994,209,7/28/94,3.55,5,NA,NA,1.31,109.1666667,NA,NA,NA,NA
L,Paul Lake,1994,209,7/28/94,5.5,6,NA,NA,3.19,265.8333333,NA,NA,NA,NA
E,East Long Lake,1994,210,7/29/94,0,1,NA,NA,NA,NA,325.1,764.11,NA,NA
T,Tuesday Lake,1994,210,7/29/94,0,1,NA,NA,NA,NA,436.42,698.99,NA,NA
W,West Long Lake,1994,210,7/29/94,0,1,NA,NA,NA,NA,311.77,33.37,NA,NA
E,East Long Lake,1994,213,8/1/94,0,1,NA,NA,0.38,31.66666667,NA,NA,NA,NA
E,East Long Lake,1994,213,8/1/94,0.35,2,NA,NA,0.41,34.16666667,NA,NA,NA,NA
E,East Long Lake,1994,213,8/1/94,0.65,3,NA,NA,0.43,35.83333333,NA,NA,NA,NA
E,East Long Lake,1994,213,8/1/94,1.2,4,NA,NA,0.44,36.66666667,NA,NA,NA,NA
E,East Long Lake,1994,213,8/1/94,1.6,5,NA,NA,0.46,38.33333333,NA,NA,NA,NA
E,East Long Lake,1994,213,8/1/94,2.6,6,NA,NA,1.8,150,NA,NA,NA,NA
W,West Long Lake,1994,214,8/2/94,0,1,NA,NA,0.17,14.16666667,NA,NA,NA,NA
W,West Long Lake,1994,214,8/2/94,0.5,2,NA,NA,0.15,12.5,NA,NA,NA,NA
W,West Long Lake,1994,214,8/2/94,1.1,3,NA,NA,0.15,12.5,NA,NA,NA,NA
W,West Long Lake,1994,214,8/2/94,1.8,4,NA,NA,0.18,15,NA,NA,NA,NA
W,West Long Lake,1994,214,8/2/94,2.5,5,NA,NA,0.22,18.33333333,NA,NA,NA,NA
W,West Long Lake,1994,214,8/2/94,4.3,6,NA,NA,1.86,155,NA,NA,NA,NA
R,Peter Lake,1994,215,8/3/94,0,1,NA,NA,0.84,70,317.69,54.2,NA,NA
R,Peter Lake,1994,215,8/3/94,0.7,2,NA,NA,0.84,70,NA,NA,NA,NA
R,Peter Lake,1994,215,8/3/94,1.4,3,NA,NA,0.85,70.83333333,NA,NA,NA,NA
R,Peter Lake,1994,215,8/3/94,2.4,4,NA,NA,0.86,71.66666667,NA,NA,NA,NA
R,Peter Lake,1994,215,8/3/94,3,5,NA,NA,1.76,146.6666667,NA,NA,NA,NA
R,Peter Lake,1994,215,8/3/94,5.1,6,NA,NA,2.05,170.8333333,NA,NA,NA,NA
L,Paul Lake,1994,216,8/4/94,0,1,NA,NA,NA,NA,305.44,1049.15,NA,NA
E,East Long Lake,1994,217,8/5/94,0,1,NA,NA,NA,NA,306.83,790.78,NA,NA
T,Tuesday Lake,1994,217,8/5/94,0,1,NA,NA,NA,NA,295.34,840.75,NA,NA
W,West Long Lake,1994,217,8/5/94,0,1,NA,NA,NA,NA,304.56,321.89,NA,NA
E,East Long Lake,1994,220,8/8/94,0,1,NA,NA,0.43,35.83333333,NA,NA,NA,NA
E,East Long Lake,1994,220,8/8/94,0.33,2,NA,NA,0.42,35,NA,NA,NA,NA
E,East Long Lake,1994,220,8/8/94,0.7,3,NA,NA,0.43,35.83333333,NA,NA,NA,NA
E,East Long Lake,1994,220,8/8/94,1.25,4,NA,NA,0.4,33.33333333,NA,NA,NA,NA
E,East Long Lake,1994,220,8/8/94,1.6,5,NA,NA,0.42,35,NA,NA,NA,NA
E,East Long Lake,1994,220,8/8/94,2.5,6,NA,NA,0.73,60.83333333,NA,NA,NA,NA
L,Paul Lake,1994,220,8/8/94,Metalimnion,-2,0.74,0.08,NA,NA,NA,NA,3.72,NA
L,Paul Lake,1994,220,8/8/94,Epilimnion,-1,0.69,0.04,NA,NA,NA,NA,4.58,NA
R,Peter Lake,1994,220,8/8/94,Metalimnion,-2,1.43,0.2,NA,NA,NA,NA,4.81,NA
R,Peter Lake,1994,220,8/8/94,Epilimnion,-1,2.75,0.27,NA,NA,NA,NA,5.48,NA
E,East Long Lake,1994,221,8/9/94,Metalimnion,-2,0.82,0.09,NA,NA,NA,NA,12.21,NA
E,East Long Lake,1994,221,8/9/94,Epilimnion,-1,0.84,0.13,NA,NA,NA,NA,14.22,NA
W,West Long Lake,1994,221,8/9/94,Metalimnion,-2,1.67,0.19,NA,NA,NA,NA,6.59,NA
W,West Long Lake,1994,221,8/9/94,Epilimnion,-1,1.32,0.19,NA,NA,NA,NA,8.28,NA
W,West Long Lake,1994,221,8/9/94,0,1,NA,NA,0.41,34.16666667,NA,NA,NA,NA
W,West Long Lake,1994,221,8/9/94,0.55,2,NA,NA,0.39,32.5,NA,NA,NA,NA
W,West Long Lake,1994,221,8/9/94,1.1,3,NA,NA,0.42,35,NA,NA,NA,NA
W,West Long Lake,1994,221,8/9/94,1.9,4,NA,NA,0.42,35,NA,NA,NA,NA
W,West Long Lake,1994,221,8/9/94,2.4,5,NA,NA,0.46,38.33333333,NA,NA,NA,NA
W,West Long Lake,1994,221,8/9/94,3.9,6,NA,NA,1.32,110,NA,NA,NA,NA
R,Peter Lake,1994,222,8/10/94,0,1,NA,NA,1.48,123.3333333,307.85,82.45,NA,NA
R,Peter Lake,1994,222,8/10/94,0.6,2,NA,NA,1.6,133.3333333,NA,NA,NA,NA
R,Peter Lake,1994,222,8/10/94,1.5,3,NA,NA,1.58,131.6666667,NA,NA,NA,NA
R,Peter Lake,1994,222,8/10/94,2.6,4,NA,NA,1.66,138.3333333,NA,NA,NA,NA
R,Peter Lake,1994,222,8/10/94,3.5,5,NA,NA,1.65,137.5,NA,NA,NA,NA
R,Peter Lake,1994,222,8/10/94,5.2,6,NA,NA,2.68,223.3333333,NA,NA,NA,NA
L,Paul Lake,1994,223,8/11/94,0,1,NA,NA,0.99,82.5,374.25,956.1,NA,NA
L,Paul Lake,1994,223,8/11/94,0.75,2,NA,NA,0.99,82.5,NA,NA,NA,NA
L,Paul Lake,1994,223,8/11/94,1.5,3,NA,NA,1.02,85,NA,NA,NA,NA
L,Paul Lake,1994,223,8/11/94,2.7,4,NA,NA,1.08,90,NA,NA,NA,NA
L,Paul Lake,1994,223,8/11/94,3.5,5,NA,NA,1.17,97.5,NA,NA,NA,NA
L,Paul Lake,1994,223,8/11/94,5.2,6,NA,NA,2.84,236.6666667,NA,NA,NA,NA
E,East Long Lake,1994,224,8/12/94,0,1,NA,NA,NA,NA,343.36,195.63,NA,NA
T,Tuesday Lake,1994,224,8/12/94,0,1,NA,NA,NA,NA,341.05,900.23,NA,NA
W,West Long Lake,1994,224,8/12/94,0,1,NA,NA,NA,NA,353.6,91.29,NA,NA
