"lakeid","lakename","year4","daynum","month","sampledate","depth","temperature_C","dissolvedOxygen","irradianceWater","irradianceDeck","comments"
"L","Paul Lake",1988,158,6,1988-06-06,3,13,13.4,85,950,NA
"L","Paul Lake",1988,158,6,1988-06-06,3.5,11.2,13.7,63,1050,NA
"L","Paul Lake",1988,158,6,1988-06-06,4,9.1,14,43,1050,NA
"L","Paul Lake",1988,158,6,1988-06-06,4.5,7.9,13.7,26.7,1050,NA
"L","Paul Lake",1988,158,6,1988-06-06,5,6.8,12.5,15.7,1050,NA
"L","Paul Lake",1988,158,6,1988-06-06,5.5,6.2,9,8.4,1050,NA
"L","Paul Lake",1988,158,6,1988-06-06,6,5.8,5.3,NA,NA,NA
"L","Paul Lake",1988,158,6,1988-06-06,7,5.2,0.4,NA,NA,NA
"L","Paul Lake",1988,158,6,1988-06-06,8,5,0.3,NA,NA,NA
"L","Paul Lake",1988,158,6,1988-06-06,10,4.9,0.2,NA,NA,NA
"L","Paul Lake",1988,158,6,1988-06-06,12,5,0.1,NA,NA,NA
"R","Peter Lake",1988,159,6,1988-06-07,0,23.7,7.4,1350,1050,NA
"R","Peter Lake",1988,159,6,1988-06-07,0.25,NA,NA,1200,1050,NA
"R","Peter Lake",1988,159,6,1988-06-07,0.5,23.6,7.4,950,1050,NA
"R","Peter Lake",1988,159,6,1988-06-07,0.75,NA,NA,840,1050,NA
"R","Peter Lake",1988,159,6,1988-06-07,1,23.4,7.4,690,1050,NA
"R","Peter Lake",1988,159,6,1988-06-07,1.5,23.2,7.4,520,1050,NA
"R","Peter Lake",1988,159,6,1988-06-07,2,22,8,400,1050,NA
"R","Peter Lake",1988,159,6,1988-06-07,2.5,19.9,9.7,285,1050,NA
"R","Peter Lake",1988,159,6,1988-06-07,3,18.1,10.5,215,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,3.5,16,11.8,170,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,4,13.2,12.6,133,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,4.5,11.5,12.9,95,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,5,9.8,13.1,72,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,5.5,8.4,13.4,56,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,6,7.6,13.2,41,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,6.5,6.6,12.6,33,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,7,6.3,12.2,21.5,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,7.5,5.9,7.2,14.5,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,8,5.6,4.2,9.7,1080,NA
"R","Peter Lake",1988,159,6,1988-06-07,10,4.9,0.4,NA,NA,NA
"R","Peter Lake",1988,159,6,1988-06-07,12,4.6,0.1,NA,NA,NA
"L","Paul Lake",1988,165,6,1988-06-13,0,22.9,7.3,1180,960,NA
"L","Paul Lake",1988,165,6,1988-06-13,0.25,NA,NA,940,960,NA
"L","Paul Lake",1988,165,6,1988-06-13,0.5,22.7,7.4,740,960,NA
"L","Paul Lake",1988,165,6,1988-06-13,0.75,NA,NA,600,960,NA
"L","Paul Lake",1988,165,6,1988-06-13,1,22.4,7.2,460,960,NA
"L","Paul Lake",1988,165,6,1988-06-13,1.5,22.2,7.5,320,960,NA
"L","Paul Lake",1988,165,6,1988-06-13,2,21.2,7.8,195,960,NA
"L","Paul Lake",1988,165,6,1988-06-13,2.5,18.6,10.5,124,980,NA
"L","Paul Lake",1988,165,6,1988-06-13,3,14.6,12.3,85,980,NA
"L","Paul Lake",1988,165,6,1988-06-13,3.5,12.2,13.3,63,980,NA
"L","Paul Lake",1988,165,6,1988-06-13,4,10.4,13.8,43,980,NA
"L","Paul Lake",1988,165,6,1988-06-13,4.5,8.4,13,27.3,980,NA
"L","Paul Lake",1988,165,6,1988-06-13,5,7.4,13.6,18,980,NA
"L","Paul Lake",1988,165,6,1988-06-13,5.5,6.4,8,10.5,980,NA
"L","Paul Lake",1988,165,6,1988-06-13,6,5.9,3.1,5.4,980,NA
"L","Paul Lake",1988,165,6,1988-06-13,7,5.3,0.6,NA,NA,NA
"L","Paul Lake",1988,165,6,1988-06-13,8,5.1,0.3,NA,NA,NA
"L","Paul Lake",1988,165,6,1988-06-13,9,5,0.2,NA,NA,NA
"L","Paul Lake",1988,165,6,1988-06-13,10,4.9,0.2,NA,NA,NA
"L","Paul Lake",1988,165,6,1988-06-13,12,5,0.1,NA,NA,NA
"R","Peter Lake",1988,166,6,1988-06-14,0,23.2,7.7,1150,900,NA
"R","Peter Lake",1988,166,6,1988-06-14,0.25,NA,NA,1000,900,NA
"R","Peter Lake",1988,166,6,1988-06-14,0.5,23.2,7.7,840,900,NA
"R","Peter Lake",1988,166,6,1988-06-14,0.75,NA,NA,730,900,NA
"R","Peter Lake",1988,166,6,1988-06-14,1,23.1,7.6,630,900,NA
"R","Peter Lake",1988,166,6,1988-06-14,1.5,22.8,7.7,470,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,2,22.3,7.9,360,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,2.5,21.5,7.9,265,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,3,19.9,9.6,200,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,3.5,17.3,11.6,160,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,4,14.8,12.7,118,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,4.5,12.7,13.2,87,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,5,10.6,13.6,63,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,5.5,9.3,13.8,48,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,6,8.3,13.6,36,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,6.5,7.6,13.2,25.5,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,7,6,7,10.1,18.6,NA
"R","Peter Lake",1988,166,6,1988-06-14,7.5,6.1,7.8,13.3,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,8,5.8,5.6,8.8,920,NA
"R","Peter Lake",1988,166,6,1988-06-14,9,5.2,0.3,NA,NA,NA
"R","Peter Lake",1988,166,6,1988-06-14,10,4.9,0.1,NA,NA,NA
"R","Peter Lake",1988,166,6,1988-06-14,12,4.7,0.1,NA,NA,NA
"L","Paul Lake",1988,172,6,1988-06-20,0,24.4,7.2,1300,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,0.25,NA,NA,1100,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,0.5,24.5,7.2,860,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,0.75,NA,NA,710,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,1,24.2,6.9,520,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,1.5,23,7.4,360,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,2,21.7,7.5,215,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,2.5,19.5,10.6,140,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,3,16.7,12.3,110,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,3.5,12.8,13.5,68,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,4,10.7,13.6,46,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,4.5,9,14,29,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,5,7.5,13.3,17,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,5.5,6.9,9,8.7,1200,NA
"L","Paul Lake",1988,172,6,1988-06-20,6,6.1,1,NA,NA,NA
"L","Paul Lake",1988,172,6,1988-06-20,7,5.5,0.3,NA,NA,NA
"L","Paul Lake",1988,172,6,1988-06-20,8,5.2,0.2,NA,NA,NA
"L","Paul Lake",1988,172,6,1988-06-20,10,5,0.1,NA,NA,NA
"L","Paul Lake",1988,172,6,1988-06-20,12,5,0.1,NA,NA,NA
"R","Peter Lake",1988,173,6,1988-06-21,0,23.7,7.5,400,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,0.25,NA,NA,340,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,0.5,23.8,7.6,265,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,0.75,NA,NA,220,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,1,23.8,7.5,183,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,1.5,23.8,7.6,138,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,2,23.7,7.6,110,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,2.5,22.7,7.9,82,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,3,21.2,9.1,67,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,3.5,18.7,11.8,55,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,4,16.4,13,43,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,4.5,13.4,13.5,34,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,5,11.1,13.9,24.8,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,5.5,9.7,14,18.7,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,6,8.4,13.5,14.4,NA,NA
"R","Peter Lake",1988,173,6,1988-06-21,6.5,7.6,13,11,370,NA
"R","Peter Lake",1988,173,6,1988-06-21,7,7,11.4,8.1,365,NA
"R","Peter Lake",1988,173,6,1988-06-21,7.5,6.3,6.3,6.3,365,NA
"R","Peter Lake",1988,173,6,1988-06-21,8,6.1,4.8,4.4,365,NA
"R","Peter Lake",1988,173,6,1988-06-21,8.5,NA,NA,3.1,365,NA
"R","Peter Lake",1988,173,6,1988-06-21,10,5.1,0.4,NA,NA,NA
"R","Peter Lake",1988,173,6,1988-06-21,12,4.8,0.2,NA,NA,NA
"L","Paul Lake",1988,179,6,1988-06-27,0,21.5,7.3,1100,670,NA
"L","Paul Lake",1988,179,6,1988-06-27,0.25,NA,NA,970,670,NA
"L","Paul Lake",1988,179,6,1988-06-27,0.5,21.5,7.1,610,710,NA
"L","Paul Lake",1988,179,6,1988-06-27,0.75,NA,NA,440,710,NA
"L","Paul Lake",1988,179,6,1988-06-27,1,21.6,7.2,280,710,NA
"L","Paul Lake",1988,179,6,1988-06-27,1.5,21.6,7.2,180,740,NA
"L","Paul Lake",1988,179,6,1988-06-27,2,21.5,7.1,130,740,NA
"L","Paul Lake",1988,179,6,1988-06-27,2.5,21.1,8,83,740,NA
"L","Paul Lake",1988,179,6,1988-06-27,3,18.1,9.1,55,890,NA
"L","Paul Lake",1988,179,6,1988-06-27,3.5,13.9,12.3,41,890,NA
"L","Paul Lake",1988,179,6,1988-06-27,4,11.3,12.9,25,890,NA
"L","Paul Lake",1988,179,6,1988-06-27,4.5,9.7,13,17.5,700,NA
"L","Paul Lake",1988,179,6,1988-06-27,5,8.3,12.7,10.5,700,NA
"L","Paul Lake",1988,179,6,1988-06-27,5.5,6.8,3.9,NA,NA,NA
"L","Paul Lake",1988,179,6,1988-06-27,6,6.4,0.4,NA,NA,NA
"L","Paul Lake",1988,179,6,1988-06-27,7,5.5,0.3,NA,NA,NA
"L","Paul Lake",1988,179,6,1988-06-27,8,5.3,0.1,NA,NA,NA
"L","Paul Lake",1988,179,6,1988-06-27,9,5.1,0.1,NA,NA,NA
"L","Paul Lake",1988,179,6,1988-06-27,10,5,0.1,NA,NA,NA
"L","Paul Lake",1988,179,6,1988-06-27,12,5,0,NA,NA,NA
"R","Peter Lake",1988,180,6,1988-06-28,0,21.7,7.9,56.5,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,0.25,NA,NA,48,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,0.5,21.7,7.9,39,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,0.75,NA,NA,32,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,1,21.7,7.9,24.5,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,1.5,21.7,7.9,17.5,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,2,21.7,7.9,12.5,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,2.5,21.7,7.8,9.3,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,3,21.7,7.9,6.2,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,3.5,19.5,11.3,5.4,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,4,17.4,12.8,4,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,4.5,14.9,13.3,2.8,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,5,12.5,13.6,2,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,5.5,10.4,13.7,1.4,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,6,8.9,13.6,0.5,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,6.5,8.1,13,0.6,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,7,7.3,10.8,0.3,46,NA
"R","Peter Lake",1988,180,6,1988-06-28,8,6.2,3.6,NA,NA,NA
"R","Peter Lake",1988,180,6,1988-06-28,10,8.1,0.2,NA,NA,NA
"R","Peter Lake",1988,180,6,1988-06-28,12,4.8,0.1,NA,NA,NA
"L","Paul Lake",1988,186,7,1988-07-04,0,22.6,7,1180,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,0.25,NA,NA,940,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,0.5,22.5,6.9,710,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,0.75,NA,NA,560,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,1,22.3,6.7,440,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,1.5,21.9,6.9,257,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,2,20.8,7.5,169,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,2.5,20.2,7,110,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,3,18,8.4,68.5,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,3.5,14.9,10.2,48,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,4,12.8,10.6,32.5,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,4.5,10.4,12,19.5,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,5,8.4,9.9,11.2,1070,NA
"L","Paul Lake",1988,186,7,1988-07-04,6,6.4,0.8,NA,NA,NA
"L","Paul Lake",1988,186,7,1988-07-04,7,5.8,0.4,NA,NA,NA
"L","Paul Lake",1988,186,7,1988-07-04,8,5.3,0.3,NA,NA,NA
"L","Paul Lake",1988,186,7,1988-07-04,10,5.1,0.3,NA,NA,NA
"L","Paul Lake",1988,186,7,1988-07-04,12,5.1,0.2,NA,NA,NA
"R","Peter Lake",1988,187,7,1988-07-05,0,23.5,7.6,750,610,NA
"R","Peter Lake",1988,187,7,1988-07-05,0.25,NA,NA,650,610,NA
"R","Peter Lake",1988,187,7,1988-07-05,0.5,23.5,7.5,540,610,NA
"R","Peter Lake",1988,187,7,1988-07-05,0.75,NA,NA,460,610,NA
"R","Peter Lake",1988,187,7,1988-07-05,1,23.5,7.5,390,615,NA
"R","Peter Lake",1988,187,7,1988-07-05,1.5,22.9,7.7,270,615,NA
"R","Peter Lake",1988,187,7,1988-07-05,2,22.6,8,200,615,NA
"R","Peter Lake",1988,187,7,1988-07-05,2.5,22,8.2,149,615,NA
"R","Peter Lake",1988,187,7,1988-07-05,3,21.5,8.3,110,620,NA
"R","Peter Lake",1988,187,7,1988-07-05,3.5,20,9,86,620,NA
"R","Peter Lake",1988,187,7,1988-07-05,4,18.5,11.3,63,620,NA
"R","Peter Lake",1988,187,7,1988-07-05,4.5,15.4,12.7,46,620,NA
"R","Peter Lake",1988,187,7,1988-07-05,5,13.4,13,34,620,NA
"R","Peter Lake",1988,187,7,1988-07-05,5.5,11.1,13.3,24,620,NA
"R","Peter Lake",1988,187,7,1988-07-05,6,9.4,13.1,17.3,640,NA
"R","Peter Lake",1988,187,7,1988-07-05,6.5,8.5,12.4,13,640,NA
"R","Peter Lake",1988,187,7,1988-07-05,7,7.6,11.5,9.1,640,NA
"R","Peter Lake",1988,187,7,1988-07-05,7.5,7,8.2,6.6,640,NA
"R","Peter Lake",1988,187,7,1988-07-05,8,6.2,3.4,NA,NA,NA
"R","Peter Lake",1988,187,7,1988-07-05,9,5.7,0.8,NA,NA,NA
"R","Peter Lake",1988,187,7,1988-07-05,10,5.3,0.5,NA,NA,NA
"R","Peter Lake",1988,187,7,1988-07-05,12,4.8,0.4,NA,NA,NA
"L","Paul Lake",1988,193,7,1988-07-11,0,24.1,6.8,370,480,NA
"L","Paul Lake",1988,193,7,1988-07-11,0.25,NA,NA,330,480,NA
"L","Paul Lake",1988,193,7,1988-07-11,0.5,24.1,6.8,235,480,NA
"L","Paul Lake",1988,193,7,1988-07-11,0.75,NA,NA,150,680,NA
"L","Paul Lake",1988,193,7,1988-07-11,1,24.1,6.7,160,680,NA
"L","Paul Lake",1988,193,7,1988-07-11,1.5,24.1,6.7,125,580,NA
"L","Paul Lake",1988,193,7,1988-07-11,2,23.6,6.8,48,580,NA
"L","Paul Lake",1988,193,7,1988-07-11,2.5,21.5,6.5,28,580,NA
"L","Paul Lake",1988,193,7,1988-07-11,3,18.6,7,17,450,NA
"L","Paul Lake",1988,193,7,1988-07-11,3.5,15.1,10.9,11.5,450,NA
"L","Paul Lake",1988,193,7,1988-07-11,4,13.4,11.9,7.1,450,NA
"L","Paul Lake",1988,193,7,1988-07-11,4.5,10.2,10.4,4.5,410,NA
"L","Paul Lake",1988,193,7,1988-07-11,5,8.8,10.1,2.4,410,NA
"L","Paul Lake",1988,193,7,1988-07-11,5.5,7.8,3.5,NA,NA,NA
"L","Paul Lake",1988,193,7,1988-07-11,6,6.7,0.5,NA,NA,NA
"L","Paul Lake",1988,193,7,1988-07-11,6.5,6.2,0.4,NA,NA,NA
"L","Paul Lake",1988,193,7,1988-07-11,7,5.8,0.4,NA,NA,NA
"L","Paul Lake",1988,193,7,1988-07-11,8,5.4,0.3,NA,NA,NA
"L","Paul Lake",1988,193,7,1988-07-11,10,5.1,0.3,NA,NA,NA
"L","Paul Lake",1988,193,7,1988-07-11,12,5.1,0.3,NA,NA,NA
"R","Peter Lake",1988,194,7,1988-07-12,0,23.2,7.8,1380,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,0.25,NA,NA,1190,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,0.5,23.3,7.8,970,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,0.75,NA,NA,810,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,1,23.3,7.7,660,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,1.5,23.2,7.5,480,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,2,23.2,7.7,360,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,2.5,23.1,7.6,245,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,3,22.8,7.8,178,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,3.5,20.7,9,142,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,4,18.5,11.8,104,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,4.5,15.5,12.3,71,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,5,13.2,13.2,50,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,5.5,10.9,13.2,36,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,6,9.4,12.8,24.8,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,6.5,8.4,11.9,18,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,7,7.5,9.6,13,1080,NA
"R","Peter Lake",1988,194,7,1988-07-12,8,6.4,2.7,NA,NA,NA
"R","Peter Lake",1988,194,7,1988-07-12,9,5.8,0.9,NA,NA,NA
"R","Peter Lake",1988,194,7,1988-07-12,10,5.2,0.5,NA,NA,NA
"R","Peter Lake",1988,194,7,1988-07-12,12,4.8,0.4,NA,NA,NA
"L","Paul Lake",1988,200,7,1988-07-18,0,23.2,6.5,210,196,NA
"L","Paul Lake",1988,200,7,1988-07-18,0.25,NA,NA,170,196,NA
"L","Paul Lake",1988,200,7,1988-07-18,0.5,23.3,6.5,125,196,NA
"L","Paul Lake",1988,200,7,1988-07-18,0.75,NA,NA,93,196,NA
"L","Paul Lake",1988,200,7,1988-07-18,1,23.2,6.5,67,198,NA
"L","Paul Lake",1988,200,7,1988-07-18,1.5,23.2,6.5,41,198,NA
"L","Paul Lake",1988,200,7,1988-07-18,2,23.1,6.3,24.5,198,NA
"L","Paul Lake",1988,200,7,1988-07-18,2.5,22,6,17,198,NA
"L","Paul Lake",1988,200,7,1988-07-18,3,19.2,7.1,11.3,198,NA
"L","Paul Lake",1988,200,7,1988-07-18,3.5,16.3,8.8,7.7,198,NA
"L","Paul Lake",1988,200,7,1988-07-18,4,13.3,10.3,5.3,198,NA
"L","Paul Lake",1988,200,7,1988-07-18,4.5,10.6,7.5,3.4,210,NA
"L","Paul Lake",1988,200,7,1988-07-18,5,9.1,8.1,2,210,NA
"L","Paul Lake",1988,200,7,1988-07-18,5.5,7.6,0.6,1.3,210,NA
"L","Paul Lake",1988,200,7,1988-07-18,6,6.8,0.4,NA,NA,NA
"L","Paul Lake",1988,200,7,1988-07-18,7,5.9,0.2,NA,NA,NA
"L","Paul Lake",1988,200,7,1988-07-18,8,5.3,0.2,NA,NA,NA
"R","Peter Lake",1988,201,7,1988-07-19,0,23.6,7,1400,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,0.25,NA,NA,1200,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,0.5,23.6,7.1,1000,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,0.75,NA,NA,840,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,1,23.5,7,680,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,1.5,23.5,7,500,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,2,23.4,6.7,350,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,2.5,23.4,6.7,250,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,3,23.3,6.8,180,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,3.5,21.4,8.2,140,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,4,18.8,10.3,100,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,4.5,16.5,11.1,67,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,5,14.4,11.6,47,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,5.5,11.7,12,35,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,6,10.3,10.7,24,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,6.5,8.7,10.4,17,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,7,8,9,12,1100,NA
"R","Peter Lake",1988,201,7,1988-07-19,8,6.6,2.7,NA,NA,NA
"R","Peter Lake",1988,201,7,1988-07-19,10,5.3,0.7,NA,NA,NA
"R","Peter Lake",1988,201,7,1988-07-19,12,4.8,0.4,NA,NA,NA
"L","Paul Lake",1988,207,7,1988-07-25,0,23.5,6.2,1200,780,NA
"L","Paul Lake",1988,207,7,1988-07-25,0.25,NA,NA,940,780,NA
"L","Paul Lake",1988,207,7,1988-07-25,0.5,23.4,650,780,NA,NA
"L","Paul Lake",1988,207,7,1988-07-25,0.75,NA,NA,530,780,NA
"L","Paul Lake",1988,207,7,1988-07-25,1,23.4,6.2,390,780,NA
"L","Paul Lake",1988,207,7,1988-07-25,1.5,23.3,6.2,225,780,NA
"L","Paul Lake",1988,207,7,1988-07-25,2,23.2,6.2,140,780,NA
"L","Paul Lake",1988,207,7,1988-07-25,2.5,22.8,5.9,84,820,NA
"L","Paul Lake",1988,207,7,1988-07-25,3,20.1,6.6,52,820,NA
"L","Paul Lake",1988,207,7,1988-07-25,3.5,16.5,9,36,820,NA
"L","Paul Lake",1988,207,7,1988-07-25,4,13.5,10,21,820,NA
"L","Paul Lake",1988,207,7,1988-07-25,4.5,11,10.9,13.5,820,NA
"L","Paul Lake",1988,207,7,1988-07-25,5,9.9,9.9,8.4,820,NA
"L","Paul Lake",1988,207,7,1988-07-25,5.5,7.9,2,NA,NA,NA
"L","Paul Lake",1988,207,7,1988-07-25,6,7,0.7,NA,NA,NA
"L","Paul Lake",1988,207,7,1988-07-25,7,6.1,0.4,NA,NA,NA
"L","Paul Lake",1988,207,7,1988-07-25,8,5.4,0.3,NA,NA,NA
"L","Paul Lake",1988,207,7,1988-07-25,10,5.2,0.2,NA,NA,NA
"L","Paul Lake",1988,207,7,1988-07-25,12,5.2,0.2,NA,NA,NA
"R","Peter Lake",1988,208,7,1988-07-26,0,23.4,7.2,340,310,NA
"R","Peter Lake",1988,208,7,1988-07-26,0.25,NA,NA,256,310,NA
"R","Peter Lake",1988,208,7,1988-07-26,0.5,23.4,7.1,218,310,NA
"R","Peter Lake",1988,208,7,1988-07-26,0.75,NA,NA,180,310,NA
"R","Peter Lake",1988,208,7,1988-07-26,1,23.4,7.1,138,280,NA
"R","Peter Lake",1988,208,7,1988-07-26,1.5,23.4,7.1,107,280,NA
"R","Peter Lake",1988,208,7,1988-07-26,2,23.4,7.1,77,280,NA
"R","Peter Lake",1988,208,7,1988-07-26,2.5,23.4,7.1,58,270,NA
"R","Peter Lake",1988,208,7,1988-07-26,3,23.4,7.1,46,270,NA
"R","Peter Lake",1988,208,7,1988-07-26,3.5,23.4,7.1,38,270,NA
"R","Peter Lake",1988,208,7,1988-07-26,4,20,10.3,27,260,NA
"R","Peter Lake",1988,208,7,1988-07-26,4.5,17.4,11.5,19.7,260,NA
"R","Peter Lake",1988,208,7,1988-07-26,5,15,11.9,13.9,26,NA
"R","Peter Lake",1988,208,7,1988-07-26,5.5,12.3,11.5,9.1,260,NA
"R","Peter Lake",1988,208,7,1988-07-26,6,10.5,11.4,6.9,250,NA
"R","Peter Lake",1988,208,7,1988-07-26,6.5,9.1,11,5.2,250,NA
"R","Peter Lake",1988,208,7,1988-07-26,7,8,8.2,3.8,250,NA
"R","Peter Lake",1988,208,7,1988-07-26,7.5,7.4,5.5,2.6,250,NA
"R","Peter Lake",1988,208,7,1988-07-26,8,6.7,2.1,NA,NA,NA
"R","Peter Lake",1988,208,7,1988-07-26,10,5.3,0.7,NA,NA,NA
"R","Peter Lake",1988,208,7,1988-07-26,12,4.8,0.3,NA,NA,NA
"L","Paul Lake",1988,214,8,1988-08-01,0,24,6.5,840,720,NA
"L","Paul Lake",1988,214,8,1988-08-01,0.25,NA,NA,650,720,NA
"L","Paul Lake",1988,214,8,1988-08-01,0.5,24,6.6,490,720,NA
"L","Paul Lake",1988,214,8,1988-08-01,0.75,NA,NA,370,720,NA
"L","Paul Lake",1988,214,8,1988-08-01,1,24,6.6,275,720,NA
"L","Paul Lake",1988,214,8,1988-08-01,1.5,23.9,6.3,158,740,NA
"L","Paul Lake",1988,214,8,1988-08-01,2,23.9,6.3,107,740,NA
"L","Paul Lake",1988,214,8,1988-08-01,2.5,22.7,6,65,740,NA
"L","Paul Lake",1988,214,8,1988-08-01,3,19.6,6.9,43,740,NA
"L","Paul Lake",1988,214,8,1988-08-01,3.5,17.4,7.6,27.5,740,NA
"L","Paul Lake",1988,214,8,1988-08-01,4,13.9,9.8,17.7,760,NA
"L","Paul Lake",1988,214,8,1988-08-01,4.5,11.6,8,11.9,760,NA
"L","Paul Lake",1988,214,8,1988-08-01,5,9.8,5.3,7.4,760,NA
"L","Paul Lake",1988,214,8,1988-08-01,5.5,8.6,0.8,NA,NA,NA
"L","Paul Lake",1988,214,8,1988-08-01,6,7.3,0.3,NA,NA,NA
