"agency_cd","site_no","datetime","discharge.max","discharge.max.approval","discharge.min","discharge.min.approval","discharge.mean","discharge.mean.approval","gage.height.max","gage.height.max.approval","gage.height.min","gage.height.min.approval","gage.height.mean","gage.height.mean.approval"
"USGS",2085000,1943-04-10,NA,"",NA,"",52,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-11,NA,"",NA,"",48,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-12,NA,"",NA,"",58,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-13,NA,"",NA,"",101,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-14,NA,"",NA,"",62,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-15,NA,"",NA,"",46,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-16,NA,"",NA,"",42,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-17,NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-18,NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-19,NA,"",NA,"",693,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-20,NA,"",NA,"",341,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-21,NA,"",NA,"",127,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-22,NA,"",NA,"",89,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-23,NA,"",NA,"",72,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-24,NA,"",NA,"",67,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-25,NA,"",NA,"",58,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-26,NA,"",NA,"",53,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-27,NA,"",NA,"",52,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-28,NA,"",NA,"",48,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-29,NA,"",NA,"",43,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-04-30,NA,"",NA,"",42,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-01,NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-02,NA,"",NA,"",36,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-03,NA,"",NA,"",36,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-04,NA,"",NA,"",34,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-05,NA,"",NA,"",31,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-06,NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-07,NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-08,NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-09,NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-10,NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-11,NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-12,NA,"",NA,"",43,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-13,NA,"",NA,"",38,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-14,NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-15,NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-16,NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-17,NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-18,NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-19,NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-20,NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-21,NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-22,NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-23,NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-24,NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-25,NA,"",NA,"",63,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-26,NA,"",NA,"",417,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-27,NA,"",NA,"",61,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-28,NA,"",NA,"",42,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-29,NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-30,NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-05-31,NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-01,NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-02,NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-03,NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-04,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-05,NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-06,NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-07,NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-08,NA,"",NA,"",123,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-09,NA,"",NA,"",183,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-10,NA,"",NA,"",138,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-11,NA,"",NA,"",51,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-12,NA,"",NA,"",58,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-13,NA,"",NA,"",37,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-14,NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-15,NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-16,NA,"",NA,"",229,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-17,NA,"",NA,"",48,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-18,NA,"",NA,"",35,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-19,NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-20,NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-21,NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-22,NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-23,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-24,NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-25,NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-26,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-27,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-28,NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-29,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-06-30,NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-01,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-02,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-03,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-04,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-05,NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-06,NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-07,NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-08,NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-09,NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-10,NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-11,NA,"",NA,"",52,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-12,NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-13,NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-14,NA,"",NA,"",36,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-15,NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-16,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-17,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-18,NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-19,NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-20,NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-21,NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-22,NA,"",NA,"",8.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-23,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-24,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-25,NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-26,NA,"",NA,"",10,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-27,NA,"",NA,"",10,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-28,NA,"",NA,"",10,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-29,NA,"",NA,"",10,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-30,NA,"",NA,"",12,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-07-31,NA,"",NA,"",9.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-01,NA,"",NA,"",8.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-02,NA,"",NA,"",7.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-03,NA,"",NA,"",6.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-04,NA,"",NA,"",6.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-05,NA,"",NA,"",6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-06,NA,"",NA,"",5.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-07,NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-08,NA,"",NA,"",5.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-09,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-10,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-11,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-12,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-13,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-14,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-15,NA,"",NA,"",3.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-16,NA,"",NA,"",3.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-17,NA,"",NA,"",3.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-18,NA,"",NA,"",3.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-19,NA,"",NA,"",3.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-20,NA,"",NA,"",2.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-21,NA,"",NA,"",2.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-22,NA,"",NA,"",2.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-23,NA,"",NA,"",2.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-24,NA,"",NA,"",2.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-25,NA,"",NA,"",2.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-26,NA,"",NA,"",2.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-27,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-28,NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-29,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-30,NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-08-31,NA,"",NA,"",13,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-01,NA,"",NA,"",7.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-02,NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-03,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-04,NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-05,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-06,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-07,NA,"",NA,"",3.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-08,NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-09,NA,"",NA,"",50,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-10,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-11,NA,"",NA,"",10,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-12,NA,"",NA,"",6.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-13,NA,"",NA,"",5.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-14,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-15,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-16,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-17,NA,"",NA,"",3.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-18,NA,"",NA,"",3.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-19,NA,"",NA,"",3.1,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-20,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-21,NA,"",NA,"",13,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-22,NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-23,NA,"",NA,"",11,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-24,NA,"",NA,"",7.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-25,NA,"",NA,"",6.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-26,NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-27,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-28,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-29,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-09-30,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-01,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-02,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-03,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-04,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-05,NA,"",NA,"",3.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-06,NA,"",NA,"",3.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-07,NA,"",NA,"",3.6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-08,NA,"",NA,"",3.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-09,NA,"",NA,"",3.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-10,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-11,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-12,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-13,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-14,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-15,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-16,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-17,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-18,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-19,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-20,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-21,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-22,NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-23,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-24,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-25,NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-26,NA,"",NA,"",5.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-27,NA,"",NA,"",6.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-28,NA,"",NA,"",6.8,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-29,NA,"",NA,"",6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-30,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-10-31,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-01,NA,"",NA,"",6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-02,NA,"",NA,"",6,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-03,NA,"",NA,"",7.3,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-04,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-05,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-06,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-07,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-08,NA,"",NA,"",6.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-09,NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-10,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-11,NA,"",NA,"",8.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-12,NA,"",NA,"",6.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-13,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-14,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-15,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-16,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-17,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-18,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-19,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-20,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-21,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-22,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-23,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-24,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-25,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-26,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-27,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-28,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-29,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-11-30,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-01,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-02,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-03,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-04,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-05,NA,"",NA,"",5.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-06,NA,"",NA,"",6.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-07,NA,"",NA,"",6.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-08,NA,"",NA,"",5.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-09,NA,"",NA,"",5.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-10,NA,"",NA,"",5.4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-11,NA,"",NA,"",5.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-12,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-13,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-14,NA,"",NA,"",4.9,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-15,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-16,NA,"",NA,"",4.5,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-17,NA,"",NA,"",4.2,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-18,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-19,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-20,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-21,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-22,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-23,NA,"",NA,"",4,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-24,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-25,NA,"",NA,"",4.7,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-26,NA,"",NA,"",15,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-27,NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-28,NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-29,NA,"",NA,"",55,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-30,NA,"",NA,"",50,"A",NA,"",NA,"",NA,""
"USGS",2085000,1943-12-31,NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-01,NA,"",NA,"",16,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-02,NA,"",NA,"",14,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-03,NA,"",NA,"",295,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-04,NA,"",NA,"",161,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-05,NA,"",NA,"",53,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-06,NA,"",NA,"",40,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-07,NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-08,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-09,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-10,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-11,NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-12,NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-13,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-14,NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-15,NA,"",NA,"",363,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-16,NA,"",NA,"",271,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-17,NA,"",NA,"",91,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-18,NA,"",NA,"",57,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-19,NA,"",NA,"",46,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-20,NA,"",NA,"",37,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-21,NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-22,NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-23,NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-24,NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-25,NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-26,NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-27,NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-28,NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-29,NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,1944-01-30,NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
