"lakename","year4","daynum","month","sampledate","depth","nutrient","concentration"
"Paul Lake",1993,210,7,1993-07-29,0.75,"nh34",2.574
"Paul Lake",1993,210,7,1993-07-29,0.75,"no23",0.858
"Paul Lake",1993,210,7,1993-07-29,0.75,"po4",1
"Paul Lake",1993,210,7,1993-07-29,1.6,"tp_ug",8.537
"Paul Lake",1993,210,7,1993-07-29,1.6,"nh34",2.994
"Paul Lake",1993,210,7,1993-07-29,1.6,"no23",0.633
"Paul Lake",1993,210,7,1993-07-29,1.6,"po4",1
"Paul Lake",1993,210,7,1993-07-29,3,"tn_ug",324.705
"Paul Lake",1993,210,7,1993-07-29,3,"tp_ug",8.119
"Paul Lake",1993,210,7,1993-07-29,3,"nh34",6.39
"Paul Lake",1993,210,7,1993-07-29,3,"no23",1.028
"Paul Lake",1993,210,7,1993-07-29,3,"po4",1
"Paul Lake",1993,210,7,1993-07-29,4.25,"tp_ug",10.291
"Paul Lake",1993,210,7,1993-07-29,4.25,"nh34",2.693
"Paul Lake",1993,210,7,1993-07-29,4.25,"no23",0.685
"Paul Lake",1993,210,7,1993-07-29,4.25,"po4",0
"Paul Lake",1993,210,7,1993-07-29,5.75,"tp_ug",28.014
"Paul Lake",1993,210,7,1993-07-29,5.75,"nh34",2.956
"Paul Lake",1993,210,7,1993-07-29,5.75,"no23",0.803
"Paul Lake",1993,210,7,1993-07-29,5.75,"po4",3
"Paul Lake",1993,210,7,1993-07-29,8,"tp_ug",85.695
"Paul Lake",1993,210,7,1993-07-29,8,"nh34",704
"Paul Lake",1993,210,7,1993-07-29,8,"no23",3.411
"Paul Lake",1993,210,7,1993-07-29,8,"po4",8
"Peter Lake",1993,216,8,1993-08-04,0,"tn_ug",641.684
"Peter Lake",1993,216,8,1993-08-04,0,"tp_ug",21.373
"Peter Lake",1993,216,8,1993-08-04,0,"nh34",6.303
"Peter Lake",1993,216,8,1993-08-04,0,"no23",30.8
"Peter Lake",1993,216,8,1993-08-04,0,"po4",1
"Peter Lake",1993,216,8,1993-08-04,0.7,"tp_ug",24.728
"Peter Lake",1993,216,8,1993-08-04,0.7,"nh34",0
"Peter Lake",1993,216,8,1993-08-04,0.7,"no23",33.547
"Peter Lake",1993,216,8,1993-08-04,0.7,"po4",2
"Peter Lake",1993,216,8,1993-08-04,1.5,"tp_ug",23.978
"Peter Lake",1993,216,8,1993-08-04,1.5,"nh34",0
"Peter Lake",1993,216,8,1993-08-04,1.5,"no23",38.283
"Peter Lake",1993,216,8,1993-08-04,1.5,"po4",3
"Peter Lake",1993,216,8,1993-08-04,2.7,"tp_ug",23.663
"Peter Lake",1993,216,8,1993-08-04,2.7,"nh34",8.621
"Peter Lake",1993,216,8,1993-08-04,2.7,"no23",31.879
"Peter Lake",1993,216,8,1993-08-04,2.7,"po4",0
"Peter Lake",1993,216,8,1993-08-04,3.55,"tn_ug",559.212
"Peter Lake",1993,216,8,1993-08-04,3.55,"tp_ug",26.764
"Peter Lake",1993,216,8,1993-08-04,3.55,"nh34",5.973
"Peter Lake",1993,216,8,1993-08-04,3.55,"no23",16.138
"Peter Lake",1993,216,8,1993-08-04,3.55,"po4",3
"Peter Lake",1993,216,8,1993-08-04,5.2,"tp_ug",33.004
"Peter Lake",1993,216,8,1993-08-04,5.2,"nh34",2.207
"Peter Lake",1993,216,8,1993-08-04,5.2,"no23",2.319
"Peter Lake",1993,216,8,1993-08-04,5.2,"po4",3
"Peter Lake",1993,216,8,1993-08-04,12,"tn_ug",937.538
"Peter Lake",1993,216,8,1993-08-04,12,"tp_ug",46.801
"Peter Lake",1993,216,8,1993-08-04,12,"no23",1.999
"Peter Lake",1993,216,8,1993-08-04,12,"po4",5
"Paul Lake",1993,217,8,1993-08-05,0,"tn_ug",298.507
"Paul Lake",1993,217,8,1993-08-05,0,"tp_ug",9.888
"Paul Lake",1993,217,8,1993-08-05,0,"nh34",11.436
"Paul Lake",1993,217,8,1993-08-05,0,"no23",1.763
"Paul Lake",1993,217,8,1993-08-05,0,"po4",1
"Paul Lake",1993,217,8,1993-08-05,0.9,"tp_ug",8.295
"Paul Lake",1993,217,8,1993-08-05,0.9,"nh34",0
"Paul Lake",1993,217,8,1993-08-05,0.9,"no23",0.657
"Paul Lake",1993,217,8,1993-08-05,0.9,"po4",1
"Paul Lake",1993,217,8,1993-08-05,1.8,"tp_ug",8.323
"Paul Lake",1993,217,8,1993-08-05,1.8,"nh34",5.629
"Paul Lake",1993,217,8,1993-08-05,1.8,"no23",1.068
"Paul Lake",1993,217,8,1993-08-05,1.8,"po4",1
"Paul Lake",1993,217,8,1993-08-05,3,"tp_ug",13.792
"Paul Lake",1993,217,8,1993-08-05,3,"nh34",3.36
"Paul Lake",1993,217,8,1993-08-05,3,"no23",1.786
"Paul Lake",1993,217,8,1993-08-05,3,"po4",1
"Paul Lake",1993,217,8,1993-08-05,3.9,"tn_ug",337.858
"Paul Lake",1993,217,8,1993-08-05,3.9,"tp_ug",10.744
"Paul Lake",1993,217,8,1993-08-05,3.9,"nh34",0
"Paul Lake",1993,217,8,1993-08-05,3.9,"no23",1.068
"Paul Lake",1993,217,8,1993-08-05,3.9,"po4",1
"Paul Lake",1993,217,8,1993-08-05,5.7,"tp_ug",27.92
"Paul Lake",1993,217,8,1993-08-05,5.7,"nh34",4.101
"Paul Lake",1993,217,8,1993-08-05,5.7,"no23",1.514
"Paul Lake",1993,217,8,1993-08-05,5.7,"po4",1
"Paul Lake",1993,217,8,1993-08-05,8,"tn_ug",1169.866
"Paul Lake",1993,217,8,1993-08-05,8,"tp_ug",53.275
"Paul Lake",1993,217,8,1993-08-05,8,"nh34",466.034
"Paul Lake",1993,217,8,1993-08-05,8,"no23",1.62
"Paul Lake",1993,217,8,1993-08-05,8,"po4",10
"Peter Lake",1993,223,8,1993-08-11,0,"tn_ug",517.016
"Peter Lake",1993,223,8,1993-08-11,0,"tp_ug",25.603
"Peter Lake",1993,223,8,1993-08-11,0,"nh34",15.706
"Peter Lake",1993,223,8,1993-08-11,0,"no23",16.092
"Peter Lake",1993,223,8,1993-08-11,0,"po4",0
"Peter Lake",1993,223,8,1993-08-11,0.7,"tp_ug",23.239
"Peter Lake",1993,223,8,1993-08-11,0.7,"nh34",14.028
"Peter Lake",1993,223,8,1993-08-11,0.7,"no23",12.579
"Peter Lake",1993,223,8,1993-08-11,0.7,"po4",3
"Peter Lake",1993,223,8,1993-08-11,1.5,"tp_ug",22.308
"Peter Lake",1993,223,8,1993-08-11,1.5,"nh34",13.753
"Peter Lake",1993,223,8,1993-08-11,1.5,"no23",8.387
"Peter Lake",1993,223,8,1993-08-11,1.5,"po4",1
"Peter Lake",1993,223,8,1993-08-11,2.6,"tp_ug",19.707
"Peter Lake",1993,223,8,1993-08-11,2.6,"nh34",11.407
"Peter Lake",1993,223,8,1993-08-11,2.6,"no23",7.572
"Peter Lake",1993,223,8,1993-08-11,2.6,"po4",1
"Peter Lake",1993,223,8,1993-08-11,3.4,"tn_ug",344.893
"Peter Lake",1993,223,8,1993-08-11,3.4,"tp_ug",22.723
"Peter Lake",1993,223,8,1993-08-11,3.4,"nh34",7.675
"Peter Lake",1993,223,8,1993-08-11,3.4,"no23",8.087
"Peter Lake",1993,223,8,1993-08-11,3.4,"po4",2
"Peter Lake",1993,223,8,1993-08-11,4.7,"tp_ug",32.565
"Peter Lake",1993,223,8,1993-08-11,4.7,"nh34",4.31
"Peter Lake",1993,223,8,1993-08-11,4.7,"no23",8.584
"Peter Lake",1993,223,8,1993-08-11,4.7,"po4",5
"Peter Lake",1993,223,8,1993-08-11,12,"tn_ug",910.359
"Peter Lake",1993,223,8,1993-08-11,12,"tp_ug",45.895
"Peter Lake",1993,223,8,1993-08-11,12,"nh34",529
"Peter Lake",1993,223,8,1993-08-11,12,"no23",0.675
"Peter Lake",1993,223,8,1993-08-11,12,"po4",5
"Paul Lake",1993,224,8,1993-08-12,0,"tn_ug",187.672
"Paul Lake",1993,224,8,1993-08-12,0,"tp_ug",11.542
"Paul Lake",1993,224,8,1993-08-12,0,"nh34",39.431
"Paul Lake",1993,224,8,1993-08-12,0,"no23",1.439
"Paul Lake",1993,224,8,1993-08-12,0,"po4",0
"Paul Lake",1993,224,8,1993-08-12,0.8,"tp_ug",9.453
"Paul Lake",1993,224,8,1993-08-12,0.8,"nh34",5.609
"Paul Lake",1993,224,8,1993-08-12,0.8,"no23",1.77
"Paul Lake",1993,224,8,1993-08-12,0.8,"po4",0
"Paul Lake",1993,224,8,1993-08-12,1.9,"tp_ug",9.94
"Paul Lake",1993,224,8,1993-08-12,1.9,"nh34",2.385
"Paul Lake",1993,224,8,1993-08-12,1.9,"no23",5.033
"Paul Lake",1993,224,8,1993-08-12,1.9,"po4",1
"Paul Lake",1993,224,8,1993-08-12,3.4,"tp_ug",10.51
"Paul Lake",1993,224,8,1993-08-12,3.4,"nh34",9.791
"Paul Lake",1993,224,8,1993-08-12,3.4,"no23",2.497
"Paul Lake",1993,224,8,1993-08-12,3.4,"po4",0
"Paul Lake",1993,224,8,1993-08-12,4.5,"tn_ug",205.822
"Paul Lake",1993,224,8,1993-08-12,4.5,"tp_ug",9.822
"Paul Lake",1993,224,8,1993-08-12,4.5,"nh34",0
"Paul Lake",1993,224,8,1993-08-12,4.5,"no23",2.281
"Paul Lake",1993,224,8,1993-08-12,4.5,"po4",0
"Paul Lake",1993,224,8,1993-08-12,5.8,"tp_ug",73.436
"Paul Lake",1993,224,8,1993-08-12,5.8,"nh34",3.814
"Paul Lake",1993,224,8,1993-08-12,5.8,"no23",2.926
"Paul Lake",1993,224,8,1993-08-12,5.8,"po4",6
"Paul Lake",1993,224,8,1993-08-12,8,"tn_ug",909.047
"Paul Lake",1993,224,8,1993-08-12,8,"tp_ug",44.662
"Paul Lake",1993,224,8,1993-08-12,8,"nh34",197.085
"Paul Lake",1993,224,8,1993-08-12,8,"no23",1.035
"Paul Lake",1993,224,8,1993-08-12,8,"po4",2
"Peter Lake",1993,230,8,1993-08-18,0,"tn_ug",513.473
"Peter Lake",1993,230,8,1993-08-18,0,"tp_ug",21.112
"Peter Lake",1993,230,8,1993-08-18,0,"nh34",4.847
"Peter Lake",1993,230,8,1993-08-18,0,"no23",6.293
"Peter Lake",1993,230,8,1993-08-18,0,"po4",1
"Peter Lake",1993,230,8,1993-08-18,0.7,"tp_ug",19.03
"Peter Lake",1993,230,8,1993-08-18,0.7,"nh34",9.374
"Peter Lake",1993,230,8,1993-08-18,0.7,"no23",4.629
"Peter Lake",1993,230,8,1993-08-18,0.7,"po4",0
"Peter Lake",1993,230,8,1993-08-18,1.5,"tp_ug",18.501
"Peter Lake",1993,230,8,1993-08-18,1.5,"nh34",13.529
"Peter Lake",1993,230,8,1993-08-18,1.5,"no23",7.886
"Peter Lake",1993,230,8,1993-08-18,1.5,"po4",1
"Peter Lake",1993,230,8,1993-08-18,2.8,"tp_ug",18.855
"Peter Lake",1993,230,8,1993-08-18,2.8,"nh34",5.888
"Peter Lake",1993,230,8,1993-08-18,2.8,"no23",6.69
"Peter Lake",1993,230,8,1993-08-18,2.8,"po4",3
"Peter Lake",1993,230,8,1993-08-18,3.55,"tn_ug",369.254
"Peter Lake",1993,230,8,1993-08-18,3.55,"tp_ug",29.809
"Peter Lake",1993,230,8,1993-08-18,3.55,"nh34",10.514
"Peter Lake",1993,230,8,1993-08-18,3.55,"no23",0.919
"Peter Lake",1993,230,8,1993-08-18,3.55,"po4",7
"Peter Lake",1993,230,8,1993-08-18,4.9,"tp_ug",38.143
"Peter Lake",1993,230,8,1993-08-18,4.9,"nh34",9.078
"Peter Lake",1993,230,8,1993-08-18,4.9,"no23",2.759
"Peter Lake",1993,230,8,1993-08-18,4.9,"po4",5
"Peter Lake",1993,230,8,1993-08-18,12,"tn_ug",1042.381
"Peter Lake",1993,230,8,1993-08-18,12,"tp_ug",55.865
"Peter Lake",1993,230,8,1993-08-18,12,"nh34",637.664
"Peter Lake",1993,230,8,1993-08-18,12,"no23",7.535
"Peter Lake",1993,230,8,1993-08-18,12,"po4",10
"Paul Lake",1993,231,8,1993-08-19,0,"tn_ug",171.015
"Paul Lake",1993,231,8,1993-08-19,0,"tp_ug",10.257
"Paul Lake",1993,231,8,1993-08-19,0,"nh34",0
"Paul Lake",1993,231,8,1993-08-19,0,"no23",0
"Paul Lake",1993,231,8,1993-08-19,0,"po4",0
"Paul Lake",1993,231,8,1993-08-19,0.9,"tp_ug",9.942
"Paul Lake",1993,231,8,1993-08-19,0.9,"nh34",1.941
"Paul Lake",1993,231,8,1993-08-19,0.9,"no23",0
"Paul Lake",1993,231,8,1993-08-19,0.9,"po4",0
"Paul Lake",1993,231,8,1993-08-19,1.9,"tp_ug",9.897
"Paul Lake",1993,231,8,1993-08-19,1.9,"nh34",0
"Paul Lake",1993,231,8,1993-08-19,1.9,"no23",1.175
"Paul Lake",1993,231,8,1993-08-19,1.9,"po4",0
"Paul Lake",1993,231,8,1993-08-19,3.4,"tp_ug",9.467
"Paul Lake",1993,231,8,1993-08-19,3.4,"nh34",0
"Paul Lake",1993,231,8,1993-08-19,3.4,"no23",1.479
"Paul Lake",1993,231,8,1993-08-19,3.4,"po4",0
"Paul Lake",1993,231,8,1993-08-19,4.4,"tn_ug",167.722
"Paul Lake",1993,231,8,1993-08-19,4.4,"tp_ug",10.881
"Paul Lake",1993,231,8,1993-08-19,4.4,"nh34",16.219
"Paul Lake",1993,231,8,1993-08-19,4.4,"no23",1.564
"Paul Lake",1993,231,8,1993-08-19,4.4,"po4",2
"Paul Lake",1993,231,8,1993-08-19,5.8,"tp_ug",35.122
"Paul Lake",1993,231,8,1993-08-19,5.8,"nh34",5.439
"Paul Lake",1993,231,8,1993-08-19,5.8,"no23",2.997
"Paul Lake",1993,231,8,1993-08-19,5.8,"po4",1
"Paul Lake",1993,231,8,1993-08-19,8,"tn_ug",1718.861
"Paul Lake",1993,231,8,1993-08-19,8,"tp_ug",63.167
"Paul Lake",1993,231,8,1993-08-19,8,"nh34",887.913
"Paul Lake",1993,231,8,1993-08-19,8,"no23",3.107
"Paul Lake",1993,231,8,1993-08-19,8,"po4",5
"Peter Lake",1993,237,8,1993-08-25,0,"tn_ug",465.333
"Peter Lake",1993,237,8,1993-08-25,0,"tp_ug",18.787
"Peter Lake",1993,237,8,1993-08-25,0,"nh34",0.317
"Peter Lake",1993,237,8,1993-08-25,0,"no23",1.658
"Peter Lake",1993,237,8,1993-08-25,0,"po4",0
"Peter Lake",1993,237,8,1993-08-25,0.65,"tp_ug",21.886
"Peter Lake",1993,237,8,1993-08-25,0.65,"nh34",0
"Peter Lake",1993,237,8,1993-08-25,0.65,"no23",1.486
"Peter Lake",1993,237,8,1993-08-25,0.65,"po4",1
"Peter Lake",1993,237,8,1993-08-25,1.4,"tp_ug",18.656
"Peter Lake",1993,237,8,1993-08-25,1.4,"nh34",0
"Peter Lake",1993,237,8,1993-08-25,1.4,"no23",1.7
"Peter Lake",1993,237,8,1993-08-25,1.4,"po4",1
"Peter Lake",1993,237,8,1993-08-25,2.4,"tp_ug",17.052
"Peter Lake",1993,237,8,1993-08-25,2.4,"nh34",2.195
"Peter Lake",1993,237,8,1993-08-25,2.4,"no23",1.284
"Peter Lake",1993,237,8,1993-08-25,2.4,"po4",1
"Peter Lake",1993,237,8,1993-08-25,3.25,"tn_ug",322.363
"Peter Lake",1993,237,8,1993-08-25,3.25,"tp_ug",19.652
"Peter Lake",1993,237,8,1993-08-25,3.25,"nh34",3.887
"Peter Lake",1993,237,8,1993-08-25,3.25,"no23",1.79
"Peter Lake",1993,237,8,1993-08-25,3.25,"po4",0
"Peter Lake",1993,237,8,1993-08-25,4.4,"tp_ug",42.091
"Peter Lake",1993,237,8,1993-08-25,4.4,"nh34",0
"Peter Lake",1993,237,8,1993-08-25,4.4,"no23",2.987
"Peter Lake",1993,237,8,1993-08-25,4.4,"po4",2
"Peter Lake",1993,237,8,1993-08-25,12,"tn_ug",1065.11
"Peter Lake",1993,237,8,1993-08-25,12,"tp_ug",57.082
"Peter Lake",1993,237,8,1993-08-25,12,"nh34",635.263
"Peter Lake",1993,237,8,1993-08-25,12,"no23",2.389
"Peter Lake",1993,237,8,1993-08-25,12,"po4",5
"Paul Lake",1993,238,8,1993-08-26,0,"tn_ug",163.148
"Paul Lake",1993,238,8,1993-08-26,0,"tp_ug",7.732
"Paul Lake",1993,238,8,1993-08-26,0,"nh34",8.239
"Paul Lake",1993,238,8,1993-08-26,0,"no23",0.066
"Paul Lake",1993,238,8,1993-08-26,0,"po4",0
"Paul Lake",1993,238,8,1993-08-26,0.75,"tp_ug",9.64
"Paul Lake",1993,238,8,1993-08-26,0.75,"nh34",7.152
"Paul Lake",1993,238,8,1993-08-26,0.75,"no23",0
"Paul Lake",1993,238,8,1993-08-26,0.75,"po4",0
"Paul Lake",1993,238,8,1993-08-26,1.7,"tp_ug",11.271
"Paul Lake",1993,238,8,1993-08-26,1.7,"nh34",0
"Paul Lake",1993,238,8,1993-08-26,1.7,"no23",0
"Paul Lake",1993,238,8,1993-08-26,1.7,"po4",0
"Paul Lake",1993,238,8,1993-08-26,3,"tp_ug",9.025
"Paul Lake",1993,238,8,1993-08-26,3,"nh34",0
"Paul Lake",1993,238,8,1993-08-26,3,"no23",1.908
"Paul Lake",1993,238,8,1993-08-26,3,"po4",0
"Paul Lake",1993,238,8,1993-08-26,3.95,"tn_ug",154.481
"Paul Lake",1993,238,8,1993-08-26,3.95,"tp_ug",9.122
"Paul Lake",1993,238,8,1993-08-26,3.95,"nh34",7.527
"Paul Lake",1993,238,8,1993-08-26,3.95,"no23",2.327
"Paul Lake",1993,238,8,1993-08-26,3.95,"po4",0
"Paul Lake",1993,238,8,1993-08-26,5.4,"tp_ug",16.674
"Paul Lake",1993,238,8,1993-08-26,5.4,"nh34",0
"Paul Lake",1993,238,8,1993-08-26,5.4,"no23",1.228
"Paul Lake",1993,238,8,1993-08-26,5.4,"po4",1
"Paul Lake",1993,238,8,1993-08-26,8,"tn_ug",1257.741
"Paul Lake",1993,238,8,1993-08-26,8,"tp_ug",55.203
"Paul Lake",1993,238,8,1993-08-26,8,"nh34",394.772
"Paul Lake",1993,238,8,1993-08-26,8,"no23",4.677
"Paul Lake",1993,238,8,1993-08-26,8,"po4",9
"Paul Lake",1993,243,8,1993-08-31,0,"tn_ug",277.235
"Paul Lake",1993,243,8,1993-08-31,0,"tp_ug",11.321
"Paul Lake",1993,243,8,1993-08-31,0,"nh34",0
"Paul Lake",1993,243,8,1993-08-31,0,"no23",2.026
"Paul Lake",1993,243,8,1993-08-31,0,"po4",0
"Paul Lake",1993,243,8,1993-08-31,0.7,"tp_ug",9.703
"Paul Lake",1993,243,8,1993-08-31,0.7,"nh34",0
"Paul Lake",1993,243,8,1993-08-31,0.7,"no23",2.203
"Paul Lake",1993,243,8,1993-08-31,0.7,"po4",1
"Paul Lake",1993,243,8,1993-08-31,1.5,"tp_ug",9.707
"Paul Lake",1993,243,8,1993-08-31,1.5,"nh34",9.603
"Paul Lake",1993,243,8,1993-08-31,1.5,"no23",3.567
"Paul Lake",1993,243,8,1993-08-31,1.5,"po4",1
"Paul Lake",1993,243,8,1993-08-31,2.6,"tp_ug",8.981
"Paul Lake",1993,243,8,1993-08-31,2.6,"nh34",3.303
"Paul Lake",1993,243,8,1993-08-31,2.6,"no23",2.041
"Paul Lake",1993,243,8,1993-08-31,2.6,"po4",1
"Paul Lake",1993,243,8,1993-08-31,3.55,"tn_ug",292.369
"Paul Lake",1993,243,8,1993-08-31,3.55,"tp_ug",8.531
"Paul Lake",1993,243,8,1993-08-31,3.55,"nh34",2.277
"Paul Lake",1993,243,8,1993-08-31,3.55,"no23",2.172
"Paul Lake",1993,243,8,1993-08-31,3.55,"po4",0
"Paul Lake",1993,243,8,1993-08-31,5.4,"tp_ug",26.088
"Paul Lake",1993,243,8,1993-08-31,5.4,"nh34",0
"Paul Lake",1993,243,8,1993-08-31,5.4,"no23",2.936
"Paul Lake",1993,243,8,1993-08-31,5.4,"po4",2
"Paul Lake",1993,243,8,1993-08-31,8,"tn_ug",1162.916
"Paul Lake",1993,243,8,1993-08-31,8,"tp_ug",45.556
"Paul Lake",1993,243,8,1993-08-31,8,"nh34",498.648
"Paul Lake",1993,243,8,1993-08-31,8,"no23",4.206
"Paul Lake",1993,243,8,1993-08-31,8,"po4",4
"Peter Lake",1993,243,8,1993-08-31,0,"tn_ug",448.049
"Peter Lake",1993,243,8,1993-08-31,0,"tp_ug",18.417
"Peter Lake",1993,243,8,1993-08-31,0,"nh34",0
"Peter Lake",1993,243,8,1993-08-31,0,"no23",2.969
"Peter Lake",1993,243,8,1993-08-31,0,"po4",0
"Peter Lake",1993,243,8,1993-08-31,0.8,"tp_ug",16.766
"Peter Lake",1993,243,8,1993-08-31,0.8,"nh34",0
"Peter Lake",1993,243,8,1993-08-31,0.8,"no23",2.216
"Peter Lake",1993,243,8,1993-08-31,0.8,"po4",0
"Peter Lake",1993,243,8,1993-08-31,1.7,"tp_ug",16.533
"Peter Lake",1993,243,8,1993-08-31,1.7,"nh34",8.719
"Peter Lake",1993,243,8,1993-08-31,1.7,"no23",2.039
"Peter Lake",1993,243,8,1993-08-31,1.7,"po4",1
"Peter Lake",1993,243,8,1993-08-31,2.95,"tp_ug",16.617
"Peter Lake",1993,243,8,1993-08-31,2.95,"nh34",0
"Peter Lake",1993,243,8,1993-08-31,2.95,"no23",0.988
"Peter Lake",1993,243,8,1993-08-31,2.95,"po4",1
"Peter Lake",1993,243,8,1993-08-31,3.6,"tn_ug",468.864
"Peter Lake",1993,243,8,1993-08-31,3.6,"tp_ug",33.378
"Peter Lake",1993,243,8,1993-08-31,3.6,"nh34",0
"Peter Lake",1993,243,8,1993-08-31,3.6,"no23",1.577
"Peter Lake",1993,243,8,1993-08-31,3.6,"po4",1
"Peter Lake",1993,243,8,1993-08-31,4.8,"tp_ug",40.593
"Peter Lake",1993,243,8,1993-08-31,4.8,"nh34",4.026
"Peter Lake",1993,243,8,1993-08-31,4.8,"no23",4.835
"Peter Lake",1993,243,8,1993-08-31,4.8,"po4",2
"Peter Lake",1993,243,8,1993-08-31,12,"tn_ug",1157.654
"Peter Lake",1993,243,8,1993-08-31,12,"tp_ug",60.082
"Peter Lake",1993,243,8,1993-08-31,12,"nh34",765.043
"Peter Lake",1993,243,8,1993-08-31,12,"no23",3.371
"Peter Lake",1993,243,8,1993-08-31,12,"po4",10
"Paul Lake",1993,250,9,1993-09-07,0,"tn_ug",223.799
"Paul Lake",1993,250,9,1993-09-07,0,"tp_ug",11.671
"Paul Lake",1993,250,9,1993-09-07,0,"nh34",0
"Paul Lake",1993,250,9,1993-09-07,0,"no23",4.672
"Paul Lake",1993,250,9,1993-09-07,0,"po4",2
"Paul Lake",1993,250,9,1993-09-07,0.85,"tp_ug",9.798
"Paul Lake",1993,250,9,1993-09-07,0.85,"nh34",3.994
"Paul Lake",1993,250,9,1993-09-07,0.85,"no23",6.835
"Paul Lake",1993,250,9,1993-09-07,0.85,"po4",1
"Paul Lake",1993,250,9,1993-09-07,1.8,"tp_ug",10.13
"Paul Lake",1993,250,9,1993-09-07,1.8,"nh34",1.835
"Paul Lake",1993,250,9,1993-09-07,1.8,"no23",3.601
"Paul Lake",1993,250,9,1993-09-07,1.8,"po4",2
"Paul Lake",1993,250,9,1993-09-07,2.9,"tp_ug",10.177
"Paul Lake",1993,250,9,1993-09-07,2.9,"nh34",1.595
"Paul Lake",1993,250,9,1993-09-07,2.9,"no23",1.788
"Paul Lake",1993,250,9,1993-09-07,2.9,"po4",2
"Paul Lake",1993,250,9,1993-09-07,3.9,"tn_ug",221.571
"Paul Lake",1993,250,9,1993-09-07,3.9,"tp_ug",12.756
"Paul Lake",1993,250,9,1993-09-07,3.9,"nh34",1.586
"Paul Lake",1993,250,9,1993-09-07,3.9,"no23",3.901
"Paul Lake",1993,250,9,1993-09-07,3.9,"po4",2
"Paul Lake",1993,250,9,1993-09-07,5.6,"tp_ug",61.389
"Paul Lake",1993,250,9,1993-09-07,5.6,"nh34",0
"Paul Lake",1993,250,9,1993-09-07,5.6,"no23",3.106
"Paul Lake",1993,250,9,1993-09-07,5.6,"po4",2
"Paul Lake",1993,250,9,1993-09-07,8,"tn_ug",948
"Paul Lake",1993,250,9,1993-09-07,8,"tp_ug",56.314
"Paul Lake",1993,250,9,1993-09-07,8,"nh34",607.24
"Paul Lake",1993,250,9,1993-09-07,8,"no23",6.646
"Paul Lake",1993,250,9,1993-09-07,8,"po4",7
"Peter Lake",1993,250,9,1993-09-07,0,"tn_ug",420.378
"Peter Lake",1993,250,9,1993-09-07,0,"tp_ug",20.819
"Peter Lake",1993,250,9,1993-09-07,0,"nh34",1.364
"Peter Lake",1993,250,9,1993-09-07,0,"no23",2.506
"Peter Lake",1993,250,9,1993-09-07,0,"po4",1
"Peter Lake",1993,250,9,1993-09-07,0.6,"tp_ug",21.477
"Peter Lake",1993,250,9,1993-09-07,0.6,"nh34",0.758
"Peter Lake",1993,250,9,1993-09-07,0.6,"no23",3.742
"Peter Lake",1993,250,9,1993-09-07,0.6,"po4",2
"Peter Lake",1993,250,9,1993-09-07,1.25,"tp_ug",23.389
"Peter Lake",1993,250,9,1993-09-07,1.25,"nh34",0
"Peter Lake",1993,250,9,1993-09-07,1.25,"no23",3.818
"Peter Lake",1993,250,9,1993-09-07,1.25,"po4",0
"Peter Lake",1993,250,9,1993-09-07,2.2,"tp_ug",21.117
"Peter Lake",1993,250,9,1993-09-07,2.2,"nh34",1.338
"Peter Lake",1993,250,9,1993-09-07,2.2,"no23",3.665
"Peter Lake",1993,250,9,1993-09-07,2.2,"po4",1
"Peter Lake",1993,250,9,1993-09-07,3,"tn_ug",423.221
"Peter Lake",1993,250,9,1993-09-07,3,"tp_ug",24.763
"Peter Lake",1993,250,9,1993-09-07,3,"nh34",3.519
"Peter Lake",1993,250,9,1993-09-07,3,"no23",5.447
"Peter Lake",1993,250,9,1993-09-07,3,"po4",1
"Peter Lake",1993,250,9,1993-09-07,4.8,"tp_ug",27.309
"Peter Lake",1993,250,9,1993-09-07,4.8,"nh34",3.837
"Peter Lake",1993,250,9,1993-09-07,4.8,"no23",7.431
"Peter Lake",1993,250,9,1993-09-07,4.8,"po4",4
"Peter Lake",1993,250,9,1993-09-07,12,"tn_ug",957.431
"Peter Lake",1993,250,9,1993-09-07,12,"tp_ug",52.796
"Peter Lake",1993,250,9,1993-09-07,12,"nh34",816.686
"Peter Lake",1993,250,9,1993-09-07,12,"no23",12.517
"Peter Lake",1993,250,9,1993-09-07,12,"po4",13
"Paul Lake",1994,137,5,1994-05-17,0,"tn_ug",342.109
"Paul Lake",1994,137,5,1994-05-17,0,"tp_ug",13.08
"Paul Lake",1994,137,5,1994-05-17,0.9,"tp_ug",13.541
"Paul Lake",1994,137,5,1994-05-17,1.9,"tp_ug",15.779
"Paul Lake",1994,137,5,1994-05-17,3,"tn_ug",380.375
"Paul Lake",1994,137,5,1994-05-17,3,"tp_ug",18.553
"Paul Lake",1994,137,5,1994-05-17,3.8,"tp_ug",26.067
"Paul Lake",1994,137,5,1994-05-17,5.3,"tp_ug",33.816
"Peter Lake",1994,137,5,1994-05-17,0,"tn_ug",354.859
"Peter Lake",1994,137,5,1994-05-17,0,"tp_ug",10.887
"Peter Lake",1994,137,5,1994-05-17,1,"tp_ug",11.108
"Peter Lake",1994,137,5,1994-05-17,2.3,"tp_ug",12.966
"Peter Lake",1994,137,5,1994-05-17,3.8,"tn_ug",418.614
"Peter Lake",1994,137,5,1994-05-17,3.8,"tp_ug",19.832
"Peter Lake",1994,137,5,1994-05-17,4.8,"tp_ug",17.289
"Peter Lake",1994,137,5,1994-05-17,6.7,"tp_ug",71.037
