"plotID","trapID","collectDate","functionalGroup","dryMass","qaDryMass","subplotID","decimalLatitude","decimalLongitude","elevation","nlcdClass","plotType","geodeticDatum"
"NIWO_061","NIWO_061_169","2017-08-03","Woody material",0.02,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-03","Flowers",0.005,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-08-03","Twigs/branches",0,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-03","Seeds",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-08-03","Twigs/branches",0.33,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-03","Leaves",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-08-03","Other",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-03","Flowers",0.15,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-03","Woody material",0.005,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-03","Leaves",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-03","Other",0.01,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-03","Woody material",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-08-03","Flowers",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-03","Seeds",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-08-03","Leaves",0.005,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-08-31","Mixed",0.02,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-08-31","Other",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-31","Other",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-31","Twigs/branches",0.41,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-31","Needles",10.67,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-08-31","Twigs/branches",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-31","Flowers",0.51,"Y",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-31","Leaves",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-08-31","Flowers",0.07,"Y",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-08-31","Twigs/branches",0.24,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-08-31","Seeds",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-08-31","Woody material",0.38,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-31","Needles",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-31","Needles",1.09,"Y",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-08-31","Twigs/branches",0.005,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-31","Leaves",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-31","Twigs/branches",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-08-31","Needles",0.61,"Y",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-31","Seeds",0.03,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-31","Other",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-08-31","Mixed",0.91,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-31","Other",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-08-31","Flowers",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-08-31","Leaves",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-08-31","Woody material",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-31","Needles",3.26,"Y",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-08-31","Flowers",0.23,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-31","Mixed",0.99,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-31","Twigs/branches",0.33,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-31","Woody material",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-31","Flowers",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-31","Leaves",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-31","Seeds",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-31","Flowers",0.42,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-08-31","Seeds",0.05,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-31","Mixed",0.08,"Y",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-08-31","Leaves",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-31","Mixed",0.15,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-31","Woody material",0.01,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-31","Woody material",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-31","Leaves",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-31","Needles",2.71,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-08-31","Flowers",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-31","Flowers",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-31","Twigs/branches",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-31","Other",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-08-31","Seeds",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-08-31","Other",0.03,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-08-31","Needles",3.78,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-31","Seeds",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-31","Woody material",3.69,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-08-31","Leaves",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-08-31","Needles",1.8,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-08-31","Mixed",0.34,"Y",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-08-31","Woody material",0.005,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-08-31","Other",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-08-31","Seeds",0.005,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-31","Mixed",0.1,"Y",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-31","Woody material",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-08-31","Other",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-31","Seeds",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-08-31","Twigs/branches",0.15,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-08-31","Leaves",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-10-12","Flowers",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-10-12","Twigs/branches",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-10-12","Seeds",0.23,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-10-12","Woody material",0.26,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-10-12","Twigs/branches",0.49,"Y",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-10-12","Woody material",0.19,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-10-12","Seeds",0.005,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-10-12","Twigs/branches",0.69,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-10-12","Flowers",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-10-12","Woody material",0.1,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-10-12","Mixed",1.32,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-10-12","Seeds",0.06,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-10-12","Other",0.06,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2017-10-12","Other",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2017-10-12","Needles",21.57,"Y",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2017-10-12","Seeds",0.08,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-10-12","Needles",1.29,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-10-12","Leaves",0.005,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-10-12","Woody material",2.52,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-10-12","Needles",7.01,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-10-12","Flowers",0.005,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-10-12","Needles",3.25,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-10-12","Leaves",0.15,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-10-12","Twigs/branches",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-10-12","Other",0.08,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-10-12","Seeds",0.11,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-10-12","Twigs/branches",0.07,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-10-12","Woody material",0.03,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-10-12","Flowers",0.66,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-10-12","Other",0.03,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-10-12","Needles",34.58,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-10-12","Leaves",0.005,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-10-12","Twigs/branches",1.64,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-10-12","Twigs/branches",0.34,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-10-12","Leaves",0.02,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-10-12","Other",0.09,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-10-12","Needles",4.15,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2017-10-12","Seeds",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-10-12","Woody material",2.9,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-10-12","Twigs/branches",1.93,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-10-12","Needles",14.51,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2017-10-12","Flowers",0.005,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2017-10-12","Twigs/branches",2.74,"Y",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-10-12","Flowers",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-10-12","Leaves",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-10-12","Other",0.07,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-10-12","Leaves",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-10-12","Seeds",0.17,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-10-12","Other",0.05,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-10-12","Needles",6.81,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-10-12","Flowers",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-10-12","Other",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2017-10-12","Woody material",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-10-12","Twigs/branches",0.15,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-10-12","Flowers",0.03,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-10-12","Seeds",0.2,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-10-12","Needles",11.79,"Y",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-10-12","Other",0.2,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2017-10-12","Leaves",0.005,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-10-12","Other",0,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-10-12","Leaves",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-10-12","Mixed",0.47,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-10-12","Flowers",0.12,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-10-12","Mixed",1.16,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2017-10-12","Woody material",0.84,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-10-12","Leaves",0.005,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2017-10-12","Flowers",0.96,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2017-10-12","Woody material",0.35,"Y",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2017-10-12","Leaves",0.005,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2017-10-12","Mixed",0.5,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-10-12","Twigs/branches",0.1,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-10-12","Woody material",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2017-10-12","Seeds",0.1,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-10-12","Mixed",0.27,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2017-10-12","Seeds",0.005,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-10-12","Flowers",0.17,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-10-12","Needles",7.17,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-10-12","Woody material",0,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2017-10-12","Leaves",0.03,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-10-12","Seeds",0.13,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-10-12","Needles",5.25,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2017-10-12","Other",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-11-20","Twigs/branches",3.52,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-11-20","Needles",4.67,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-11-20","Other",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-11-20","Leaves",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-11-20","Flowers",0.25,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-11-20","Seeds",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2017-11-20","Woody material",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-06-07","Other",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-06-07","Woody material",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-06-07","Needles",1.81,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-06-07","Flowers",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-06-07","Leaves",0.01,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-06-07","Seeds",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-06-07","Twigs/branches",0.2,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
