"lakeid","lakename","year4","daynum","sampledate","depth_id","depth","tn_ug","tp_ug","nh34","no23","po4","comments"
"R","Peter Lake",1995,165,1995-06-14,1,0,478.125,13.505,19.993,58.04,1.317,""
"R","Peter Lake",1995,165,1995-06-14,2,0.95,NA,11.384,17.902,56.425,1.395,""
"R","Peter Lake",1995,165,1995-06-14,3,2,NA,10.612,19.712,58.663,1.511,""
"R","Peter Lake",1995,165,1995-06-14,4,3.3,654.434,15.677,45.675,107.288,1.482,""
"R","Peter Lake",1995,165,1995-06-14,5,1.1,NA,16.476,46.264,106.382,2.638,""
"R","Peter Lake",1995,165,1995-06-14,6,5.75,NA,29.03,37.998,99.235,3.993,""
"R","Peter Lake",1995,165,1995-06-14,7,12,1095.278,34.112,536.924,4.151,3.258,""
"L","Paul Lake",1995,166,1995-06-15,1,0,338.845,6.448,9.692,1.843,1.22,""
"L","Paul Lake",1995,166,1995-06-15,2,0.8,NA,6.922,10.33,3.309,NA,""
"L","Paul Lake",1995,166,1995-06-15,3,1.65,NA,6.511,8.786,1.988,0.543,""
"L","Paul Lake",1995,166,1995-06-15,4,3,336.311,8.695,5.329,1.847,0.441,""
"L","Paul Lake",1995,166,1995-06-15,5,4.2,NA,8.524,3.906,0.678,0.533,""
"L","Paul Lake",1995,166,1995-06-15,6,6.1,NA,37.797,0.705,1.912,3.943,""
"L","Paul Lake",1995,166,1995-06-15,7,12,1253.453,48.968,425.091,5.322,10.757,""
"R","Peter Lake",1995,172,1995-06-21,1,0,486.462,12.958,18.306,58.865,1.226,""
"R","Peter Lake",1995,172,1995-06-21,2,0.65,NA,11.491,28.361,55.9,1.327,""
"R","Peter Lake",1995,172,1995-06-21,3,1.9,NA,12.428,38.376,65.553,1.288,""
"R","Peter Lake",1995,172,1995-06-21,4,3.3,686.21,15.66,63.42,108.34,3.088,""
"R","Peter Lake",1995,172,1995-06-21,5,4.2,NA,20.009,39.928,119.299,1.56,""
"R","Peter Lake",1995,172,1995-06-21,6,6.2,NA,52.938,59.977,81.329,3.885,""
"R","Peter Lake",1995,172,1995-06-21,7,12,1093.316,38.178,435.13,10.416,1.291,""
"L","Paul Lake",1995,173,1995-06-22,1,0,324.447,5.567,12.21,0.539,1.858,""
"L","Paul Lake",1995,173,1995-06-22,2,0.6,NA,6.114,5.905,2.414,2.192,""
"L","Paul Lake",1995,173,1995-06-22,3,1.5,NA,7.947,0.812,2.303,1.414,""
"L","Paul Lake",1995,173,1995-06-22,4,2.9,309.488,11.476,10.759,2.679,2.196,""
"L","Paul Lake",1995,173,1995-06-22,5,3.9,NA,8.663,8.191,3.318,1.209,""
"L","Paul Lake",1995,173,1995-06-22,6,6,NA,43.807,18.058,2.855,1.772,""
"L","Paul Lake",1995,173,1995-06-22,7,12,1183.078,47.279,289.537,3.945,4.166,""
"R","Peter Lake",1995,179,1995-06-28,1,0,535.325,14.59,34.268,66.545,0,""
"R","Peter Lake",1995,179,1995-06-28,2,0.75,NA,12.683,34.312,63.955,0,""
"R","Peter Lake",1995,179,1995-06-28,3,1.8,NA,13.521,36.745,60.533,1.877,""
"R","Peter Lake",1995,179,1995-06-28,4,3.3,679.034,16.692,89.361,120.232,0.33,""
"R","Peter Lake",1995,179,1995-06-28,5,4.3,NA,27.48,52.07,102.686,0.294,""
"R","Peter Lake",1995,179,1995-06-28,6,6.3,NA,45.094,109.295,76.424,1.415,""
"R","Peter Lake",1995,179,1995-06-28,7,12,1011.221,36.651,441.417,8.891,1.314,""
"L","Paul Lake",1995,180,1995-06-29,1,0,422.26,10.353,21.643,5.331,0.736,""
"L","Paul Lake",1995,180,1995-06-29,2,0.8,NA,12.258,17.583,3.877,1.214,""
"L","Paul Lake",1995,180,1995-06-29,3,1.6,NA,8.162,19.223,4.039,0.961,""
"L","Paul Lake",1995,180,1995-06-29,4,3.1,324.382,9.754,3.479,2.511,1.343,""
"L","Paul Lake",1995,180,1995-06-29,5,4.3,NA,13.442,3.702,1.384,0.678,""
"L","Paul Lake",1995,180,1995-06-29,6,6.2,NA,32.875,5.162,1.733,2.464,""
"L","Paul Lake",1995,180,1995-06-29,7,12,904.49,44.9,209.851,4.629,2.039,""
"R","Peter Lake",1995,186,1995-07-05,1,0,576.806,19.982,13.667,79.151,0.666,""
"R","Peter Lake",1995,186,1995-07-05,2,0.85,NA,18.089,13.141,79.594,0.707,""
"R","Peter Lake",1995,186,1995-07-05,3,1.7,NA,21.73,16.196,79.699,1.02,""
"R","Peter Lake",1995,186,1995-07-05,4,3.1,587.803,17.496,36.813,86.706,0.718,""
"R","Peter Lake",1995,186,1995-07-05,5,4.1,NA,20.185,52.469,92.847,0.847,""
"R","Peter Lake",1995,186,1995-07-05,6,6.1,NA,46.288,61.043,43.513,2.3,""
"R","Peter Lake",1995,186,1995-07-05,7,12,1089.271,41.852,640.873,1.896,5.915,""
"L","Paul Lake",1995,187,1995-07-06,1,0,335.737,10.42,26.361,6.323,2.873,""
"L","Paul Lake",1995,187,1995-07-06,2,0.55,NA,9.609,20.368,4.979,1.119,""
"L","Paul Lake",1995,187,1995-07-06,3,1.5,NA,10.891,20.25,4.092,0.675,""
"L","Paul Lake",1995,187,1995-07-06,4,2.85,NA,20.364,14.195,2.636,0.81,""
"L","Paul Lake",1995,187,1995-07-06,5,4.2,320.702,10.253,10.113,2.244,0.512,""
"L","Paul Lake",1995,187,1995-07-06,6,6.2,NA,29.818,5.947,1.663,2.323,""
"L","Paul Lake",1995,187,1995-07-06,7,12,1179.36,82.052,329.544,4.021,3.738,""
"R","Peter Lake",1995,193,1995-07-12,1,0,582.801,19.157,13.762,62.473,0.83,""
"R","Peter Lake",1995,193,1995-07-12,2,0.95,NA,18.234,17.82,61.35,1.673,""
"R","Peter Lake",1995,193,1995-07-12,3,1.9,NA,14.216,8.608,57.452,1.388,""
"R","Peter Lake",1995,193,1995-07-12,4,3.1,NA,13.365,15.052,80.386,1.143,""
"R","Peter Lake",1995,193,1995-07-12,5,3.95,602.377,8.62,59.549,94.814,1.348,""
"R","Peter Lake",1995,193,1995-07-12,6,5.9,NA,17.065,63.821,58.809,2.15,""
"R","Peter Lake",1995,193,1995-07-12,7,12,1168.721,41.626,710.696,2.148,10.575,""
"L","Paul Lake",1995,194,1995-07-13,1,0,379.554,10.444,16.969,5.912,0.46,""
"L","Paul Lake",1995,194,1995-07-13,2,0.8,NA,10.186,15.726,5.603,1.39,""
"L","Paul Lake",1995,194,1995-07-13,3,1.7,NA,7.741,10.152,2.056,1.295,""
"L","Paul Lake",1995,194,1995-07-13,4,2.9,NA,8.41,13.186,2.558,0.833,""
"L","Paul Lake",1995,194,1995-07-13,5,4.1,278.362,9.134,12.132,1.183,0,""
"L","Paul Lake",1995,194,1995-07-13,6,6.1,NA,38.871,9.936,2.156,2.069,""
"L","Paul Lake",1995,194,1995-07-13,7,12,1231.281,60.51,518.949,4.559,16.913,""
"R","Peter Lake",1995,200,1995-07-19,1,0,590.792,19.617,13.529,42.341,0.938,""
"R","Peter Lake",1995,200,1995-07-19,2,0.75,NA,16.216,12.492,40.442,0.687,""
"R","Peter Lake",1995,200,1995-07-19,3,1.5,NA,16.372,9.929,40.05,0.602,""
"R","Peter Lake",1995,200,1995-07-19,4,2.7,NA,14.107,11.545,50.501,2.103,""
"R","Peter Lake",1995,200,1995-07-19,5,3.5,630.806,18.348,28.33,80.696,0.617,""
"R","Peter Lake",1995,200,1995-07-19,6,5,NA,37.311,30.909,82.46,2.087,""
"R","Peter Lake",1995,200,1995-07-19,7,12,1222.206,55.97,681.399,1.101,13.776,""
"L","Paul Lake",1995,201,1995-07-20,1,0,306.801,8.151,17.282,6.119,1.48,""
"L","Paul Lake",1995,201,1995-07-20,2,0.7,NA,7.053,18.132,6.033,3.067,""
"L","Paul Lake",1995,201,1995-07-20,3,1.5,NA,9.97,18.416,6.735,2.879,""
"L","Paul Lake",1995,201,1995-07-20,4,2.75,306.709,6.267,23.878,5.887,3.625,""
"L","Paul Lake",1995,201,1995-07-20,5,5,NA,13.151,3.952,2.099,2.139,""
"L","Paul Lake",1995,201,1995-07-20,6,6.2,NA,29.283,3.416,2.502,2.763,""
"L","Paul Lake",1995,201,1995-07-20,7,12,1193.842,50.909,397.898,3.554,15.143,""
"R","Peter Lake",1995,207,1995-07-26,1,0,688.018,21.664,12.064,16.348,2.018,""
"R","Peter Lake",1995,207,1995-07-26,2,0.7,NA,24.995,11.566,16.425,2.312,""
"R","Peter Lake",1995,207,1995-07-26,3,1.55,NA,22.405,12.104,16.118,1.127,""
"R","Peter Lake",1995,207,1995-07-26,4,2.7,NA,25.696,12.73,55.368,1.214,""
"R","Peter Lake",1995,207,1995-07-26,5,3.4,880.756,26.759,16.082,120.27,1.005,""
"R","Peter Lake",1995,207,1995-07-26,6,5,NA,26.346,17.244,78.585,2.55,""
"R","Peter Lake",1995,207,1995-07-26,7,12,1411.96,61.632,747.098,3.269,16.664,""
"L","Paul Lake",1995,208,1995-07-27,1,0,325.446,10.728,10.387,0.631,1.656,""
"L","Paul Lake",1995,208,1995-07-27,2,0.7,NA,11.3,8.505,0.423,2.013,""
"L","Paul Lake",1995,208,1995-07-27,3,1.5,NA,7.092,7.133,0.287,2.136,""
"L","Paul Lake",1995,208,1995-07-27,4,2.7,NA,10.326,7.484,0.814,1.913,""
"L","Paul Lake",1995,208,1995-07-27,5,3.5,589.204,10.739,9.945,0.298,0.863,""
"L","Paul Lake",1995,208,1995-07-27,6,5.8,NA,18.375,9.628,1.238,2.143,""
"L","Paul Lake",1995,208,1995-07-27,7,12,1431.485,59.939,522.213,1.667,12.632,""
"R","Peter Lake",1995,214,1995-08-02,1,0,688.511,23.225,5.748,5.642,2.427,""
"R","Peter Lake",1995,214,1995-08-02,2,0.6,NA,22.343,5.021,4.438,2.252,""
"R","Peter Lake",1995,214,1995-08-02,3,1.3,NA,25.304,4.825,4.087,2.827,""
"R","Peter Lake",1995,214,1995-08-02,4,2.3,NA,21.442,1.523,6.131,2.555,""
"R","Peter Lake",1995,214,1995-08-02,5,2.9,850.526,37.541,42.327,92.117,3.067,""
"R","Peter Lake",1995,214,1995-08-02,6,4.5,NA,29.919,30.584,88.175,2.87,""
"R","Peter Lake",1995,214,1995-08-02,7,12,1188.886,50.889,645.023,2.642,10.345,""
"L","Paul Lake",1995,215,1995-08-03,1,0,419.592,10.973,13.018,0.923,1.321,""
"L","Paul Lake",1995,215,1995-08-03,2,0.75,NA,9.416,12.146,1.12,0.462,""
"L","Paul Lake",1995,215,1995-08-03,3,1.5,NA,8.855,10.65,1.11,1.597,""
"L","Paul Lake",1995,215,1995-08-03,4,2.9,NA,10.711,10,4.262,1.58,""
"L","Paul Lake",1995,215,1995-08-03,5,4,315.613,12.446,6.824,1.183,1.232,""
"L","Paul Lake",1995,215,1995-08-03,6,6.3,NA,42.061,1.02,1.937,3.104,""
"L","Paul Lake",1995,215,1995-08-03,7,12,1440.479,62.23,533.351,2.751,11.739,""
"R","Peter Lake",1995,221,1995-08-09,1,0,686.848,24.684,8.216,7.193,2.046,""
"R","Peter Lake",1995,221,1995-08-09,2,0.75,NA,23.322,5.052,7.259,1.848,""
"R","Peter Lake",1995,221,1995-08-09,3,1.4,NA,24.811,4.03,7.667,2.474,""
"R","Peter Lake",1995,221,1995-08-09,4,2.5,NA,23.656,2.753,9.732,2.853,""
"R","Peter Lake",1995,221,1995-08-09,5,3.25,1035.752,28.764,4.983,65.351,2.517,""
"R","Peter Lake",1995,221,1995-08-09,6,4.7,NA,27.436,11.825,65.789,1.519,""
"R","Peter Lake",1995,221,1995-08-09,7,12,1259.254,53.118,573.807,3.613,7.648,""
"L","Paul Lake",1995,222,1995-08-10,1,0,431.447,10.538,10.487,1.257,1.263,""
"L","Paul Lake",1995,222,1995-08-10,2,0.8,NA,13.153,5.821,1.24,0.588,""
"L","Paul Lake",1995,222,1995-08-10,3,1.7,NA,10.027,6.933,1.41,0.198,""
"L","Paul Lake",1995,222,1995-08-10,4,2.9,NA,10.708,4.388,1.312,0.676,""
"L","Paul Lake",1995,222,1995-08-10,5,3.6,359.491,14.776,0.048,2.449,1.507,""
"L","Paul Lake",1995,222,1995-08-10,6,5.7,NA,23.387,0.128,1.804,2.218,""
"L","Paul Lake",1995,222,1995-08-10,7,12,1003.838,56.778,140.986,2.866,1.044,""
"R","Peter Lake",1995,228,1995-08-16,1,0,754.679,22.252,3.019,4.349,2.6,""
"R","Peter Lake",1995,228,1995-08-16,2,0.7,NA,22.123,1.647,3.22,1.101,""
"R","Peter Lake",1995,228,1995-08-16,3,1.4,NA,21.483,2.202,2.973,1.853,""
"R","Peter Lake",1995,228,1995-08-16,4,2.4,NA,22.779,0.582,4.669,1.733,""
"R","Peter Lake",1995,228,1995-08-16,5,3.4,907.789,31.928,11.291,55.401,1.895,""
"R","Peter Lake",1995,228,1995-08-16,6,4.7,NA,25.543,7.632,41.685,2.123,""
"R","Peter Lake",1995,228,1995-08-16,7,12,1331.07,56.063,640.554,2.438,11.405,""
"L","Paul Lake",1995,229,1995-08-17,1,0,331.686,8.368,3.664,2.458,1.69,""
"L","Paul Lake",1995,229,1995-08-17,2,0.75,NA,6.717,4.104,1.957,2.116,""
"L","Paul Lake",1995,229,1995-08-17,3,1.5,NA,7.675,3.22,0.937,1.022,""
"L","Paul Lake",1995,229,1995-08-17,4,2.9,NA,9.303,6.672,2.639,1.799,""
"L","Paul Lake",1995,229,1995-08-17,5,3.85,341.32,10.735,6.147,1.34,1.303,""
"L","Paul Lake",1995,229,1995-08-17,6,5.9,NA,28.323,5.144,1.948,2.968,""
"L","Paul Lake",1995,229,1995-08-17,7,12,917.778,49.634,120.488,2.707,3.925,""
"R","Peter Lake",1995,235,1995-08-23,1,0,692.486,21.661,17.985,3.75,2.381,""
"R","Peter Lake",1995,235,1995-08-23,2,0.9,NA,22.055,14.902,3.476,2.996,""
"R","Peter Lake",1995,235,1995-08-23,3,1.7,NA,24.954,10.399,3.378,2.733,""
"R","Peter Lake",1995,235,1995-08-23,4,2.8,NA,25.59,7.42,3.646,3.228,""
"R","Peter Lake",1995,235,1995-08-23,5,3.3,813.368,28.568,9.04,11.572,2.93,""
"R","Peter Lake",1995,235,1995-08-23,6,4.9,NA,28.424,56.953,33.602,2.873,""
"R","Peter Lake",1995,235,1995-08-23,7,12,1306.099,45.424,703.658,1.78,10.575,""
"L","Paul Lake",1995,236,1995-08-24,1,0,381.551,9.231,7.465,2.005,2.126,""
"L","Paul Lake",1995,236,1995-08-24,2,0.7,NA,8.16,6.012,1.38,0.662,""
"L","Paul Lake",1995,236,1995-08-24,3,1.5,NA,8.516,5.521,2.246,1.521,""
"L","Paul Lake",1995,236,1995-08-24,4,2.7,NA,9.076,6.736,2.624,1.415,""
"L","Paul Lake",1995,236,1995-08-24,5,3.9,392.005,13.527,7.765,2.511,1.523,""
"L","Paul Lake",1995,236,1995-08-24,6,5.9,NA,17.018,4.6,1.906,2.223,""
"L","Paul Lake",1995,236,1995-08-24,7,12,1705.656,64.237,674.381,6.617,15.684,""
"R","Peter Lake",1995,242,1995-08-30,1,0,NA,28.433,NA,NA,NA,""
"R","Peter Lake",1995,242,1995-08-30,2,0.65,NA,28.202,NA,NA,NA,""
"R","Peter Lake",1995,242,1995-08-30,3,1.3,NA,29.444,NA,NA,NA,""
"R","Peter Lake",1995,242,1995-08-30,4,2.2,NA,29.685,NA,NA,NA,""
"R","Peter Lake",1995,242,1995-08-30,5,2.8,NA,30.133,NA,NA,NA,""
"R","Peter Lake",1995,242,1995-08-30,6,3.4,NA,34.925,NA,NA,NA,""
"R","Peter Lake",1995,242,1995-08-30,7,12,NA,58.909,NA,NA,NA,""
"L","Paul Lake",1995,243,1995-08-31,1,0,NA,8.045,NA,NA,NA,""
"L","Paul Lake",1995,243,1995-08-31,2,0.9,NA,5.579,NA,NA,NA,""
"L","Paul Lake",1995,243,1995-08-31,3,1.8,NA,7.157,NA,NA,NA,""
"L","Paul Lake",1995,243,1995-08-31,4,3,NA,12.57,NA,NA,NA,""
"L","Paul Lake",1995,243,1995-08-31,5,4,NA,7.554,NA,NA,NA,""
"L","Paul Lake",1995,243,1995-08-31,6,6,NA,15.181,NA,NA,NA,""
"L","Paul Lake",1995,243,1995-08-31,7,12,NA,49.865,NA,NA,NA,""
"L","Paul Lake",1995,248,1995-09-05,1,0,NA,8.944,NA,NA,NA,""
"L","Paul Lake",1995,248,1995-09-05,2,1,NA,10.435,NA,NA,NA,""
"L","Paul Lake",1995,248,1995-09-05,3,2,NA,11.247,NA,NA,NA,""
"L","Paul Lake",1995,248,1995-09-05,4,3.3,NA,15.147,NA,NA,NA,""
"L","Paul Lake",1995,248,1995-09-05,5,4.4,NA,35.081,NA,NA,NA,""
"L","Paul Lake",1995,248,1995-09-05,6,6.35,NA,28.224,NA,NA,NA,""
"L","Paul Lake",1995,248,1995-09-05,7,12,NA,71.798,NA,NA,NA,""
"R","Peter Lake",1995,248,1995-09-05,1,0,NA,26.632,NA,NA,NA,""
"R","Peter Lake",1995,248,1995-09-05,2,0.75,NA,27.25,NA,NA,NA,""
"R","Peter Lake",1995,248,1995-09-05,3,1.5,NA,28.389,NA,NA,NA,""
"R","Peter Lake",1995,248,1995-09-05,4,2.45,NA,27.761,NA,NA,NA,""
"R","Peter Lake",1995,248,1995-09-05,5,3,NA,32.266,NA,NA,NA,""
"R","Peter Lake",1995,248,1995-09-05,6,4.5,NA,41.589,NA,NA,NA,""
"R","Peter Lake",1995,248,1995-09-05,7,12,NA,83.936,NA,NA,NA,""
"L","Paul Lake",1996,148,1996-05-27,1,0,244.87,13.689,6.768,2.193,5.723,""
"L","Paul Lake",1996,148,1996-05-27,2,0.85,244.87,15.901,6.768,2.193,5.723,""
"L","Paul Lake",1996,148,1996-05-27,3,1.9,244.87,25.439,6.768,2.193,5.723,""
"L","Paul Lake",1996,148,1996-05-27,4,3,NA,18.343,NA,NA,NA,""
"L","Paul Lake",1996,148,1996-05-27,5,3.4,NA,72.041,NA,NA,NA,""
"L","Paul Lake",1996,148,1996-05-27,6,5,NA,30.443,NA,NA,NA,""
"L","Paul Lake",1996,148,1996-05-27,7,9,1211.905,98.471,720.73,4.436,33.185,""
"R","Peter Lake",1996,149,1996-05-28,1,0,312.133,15.573,17.509,37.764,10.493,""
"R","Peter Lake",1996,149,1996-05-28,2,0.9,312.133,15.762,17.509,37.764,10.493,""
"R","Peter Lake",1996,149,1996-05-28,3,1.8,312.133,13.967,17.509,37.764,10.493,""
"R","Peter Lake",1996,149,1996-05-28,4,3,NA,14.068,NA,NA,NA,""
"R","Peter Lake",1996,149,1996-05-28,5,4,NA,16.108,NA,NA,NA,""
"R","Peter Lake",1996,149,1996-05-28,6,6,NA,23.94,NA,NA,NA,""
"R","Peter Lake",1996,149,1996-05-28,7,12,1166.14,67.696,718.097,2.645,29.518,""
"L","Paul Lake",1996,155,1996-06-03,1,0,368.195,NA,NA,12.546,10.698,""
"L","Paul Lake",1996,155,1996-06-03,2,0.75,368.195,9.451,NA,12.546,10.698,""
"L","Paul Lake",1996,155,1996-06-03,3,1.7,368.195,10.001,NA,12.546,10.698,""
"L","Paul Lake",1996,155,1996-06-03,4,3.3,NA,27.987,NA,NA,NA,""
"L","Paul Lake",1996,155,1996-06-03,5,4.1,NA,26.063,NA,NA,NA,""
"L","Paul Lake",1996,155,1996-06-03,6,5.4,NA,24.078,NA,NA,NA,""
"L","Paul Lake",1996,155,1996-06-03,7,9,1368.326,71.066,NA,4.574,373.836,""
"R","Peter Lake",1996,156,1996-06-04,1,0,868.105,38.61,NA,163.885,27.47,""
"R","Peter Lake",1996,156,1996-06-04,2,0.6,868.105,38.062,NA,163.885,27.47,""
"R","Peter Lake",1996,156,1996-06-04,3,1.3,868.105,39.159,NA,163.885,27.47,""
"R","Peter Lake",1996,156,1996-06-04,4,2.4,NA,30.814,NA,NA,NA,""
"R","Peter Lake",1996,156,1996-06-04,5,3.5,NA,25.538,NA,NA,NA,""
"R","Peter Lake",1996,156,1996-06-04,6,5.9,NA,36.283,NA,NA,NA,""
"R","Peter Lake",1996,156,1996-06-04,7,12,1625.551,88.419,NA,2.236,44.138,""
"L","Paul Lake",1996,162,1996-06-10,1,0,261.827,10.359,NA,NA,NA,""
"L","Paul Lake",1996,162,1996-06-10,2,0.65,261.827,10.736,NA,NA,NA,""
"L","Paul Lake",1996,162,1996-06-10,3,1.6,261.827,7.502,NA,NA,NA,""
"L","Paul Lake",1996,162,1996-06-10,4,3.1,NA,16.235,NA,NA,NA,""
"L","Paul Lake",1996,162,1996-06-10,5,4,NA,17.232,NA,NA,NA,""
"L","Paul Lake",1996,162,1996-06-10,6,5.3,NA,37.699,NA,NA,NA,""
"L","Paul Lake",1996,162,1996-06-10,7,9,1386.454,61.703,NA,NA,NA,""
"R","Peter Lake",1996,163,1996-06-11,1,0,NA,52.123,NA,NA,NA,""
"R","Peter Lake",1996,163,1996-06-11,2,0.5,NA,56.63,NA,NA,NA,""
"R","Peter Lake",1996,163,1996-06-11,3,1,NA,53.958,NA,NA,NA,""
"R","Peter Lake",1996,163,1996-06-11,4,2,NA,50.483,NA,NA,NA,""
"R","Peter Lake",1996,163,1996-06-11,5,3,NA,28.753,NA,NA,NA,""
"R","Peter Lake",1996,163,1996-06-11,6,5.6,NA,30.358,NA,NA,NA,""
"R","Peter Lake",1996,163,1996-06-11,7,12,NA,75.58,NA,NA,NA,""
"L","Paul Lake",1996,169,1996-06-17,1,0,NA,13.373,NA,NA,2.022,""
"L","Paul Lake",1996,169,1996-06-17,2,0.85,NA,10.975,NA,NA,1.376,""
"L","Paul Lake",1996,169,1996-06-17,3,1.85,NA,11.562,NA,NA,3.159,""
"L","Paul Lake",1996,169,1996-06-17,4,3.4,NA,10.6,NA,NA,NA,""
"L","Paul Lake",1996,169,1996-06-17,5,4.3,NA,29.609,NA,NA,NA,""
"L","Paul Lake",1996,169,1996-06-17,6,5.7,NA,38.017,NA,NA,NA,""
"L","Paul Lake",1996,169,1996-06-17,7,9,NA,69.766,NA,NA,28.239,""
"R","Peter Lake",1996,170,1996-06-18,1,0,NA,53.388,NA,NA,5.648,""
"R","Peter Lake",1996,170,1996-06-18,2,0.45,NA,54.14,NA,NA,5.098,""
"R","Peter Lake",1996,170,1996-06-18,3,1,NA,51.236,NA,NA,5.455,""
"R","Peter Lake",1996,170,1996-06-18,4,1.8,NA,54.722,NA,NA,NA,""
"R","Peter Lake",1996,170,1996-06-18,5,2.6,NA,34.791,NA,NA,NA,""
"R","Peter Lake",1996,170,1996-06-18,6,5.5,NA,28.878,NA,NA,NA,""
"R","Peter Lake",1996,170,1996-06-18,7,12,NA,80.162,NA,NA,20.7,""
"L","Paul Lake",1996,176,1996-06-24,1,0,391.882,7.583,7.141,7.825,3.468,""
"L","Paul Lake",1996,176,1996-06-24,2,0.8,391.882,11.461,7.141,7.825,2.132,""
"L","Paul Lake",1996,176,1996-06-24,3,1.9,391.882,7.795,7.141,7.825,1.819,""
"L","Paul Lake",1996,176,1996-06-24,4,3.4,NA,12.445,NA,NA,NA,""
"L","Paul Lake",1996,176,1996-06-24,5,4.5,NA,15.685,NA,NA,NA,""
"L","Paul Lake",1996,176,1996-06-24,6,6,NA,45.246,NA,NA,NA,""
"L","Paul Lake",1996,176,1996-06-24,7,9,1447.316,70.37,751.383,4.31,25.207,""
"R","Peter Lake",1996,177,1996-06-25,1,0,1962.902,49.435,230.895,217.75,11.77,""
"R","Peter Lake",1996,177,1996-06-25,2,0.6,1962.902,50.233,230.895,217.75,11.482,""
"R","Peter Lake",1996,177,1996-06-25,3,1.2,1962.902,53.347,230.895,217.75,11.387,""
"R","Peter Lake",1996,177,1996-06-25,4,1.9,NA,50.941,NA,NA,NA,""
"R","Peter Lake",1996,177,1996-06-25,5,2.6,NA,50.412,NA,NA,NA,""
"R","Peter Lake",1996,177,1996-06-25,6,4.9,NA,29.853,NA,NA,NA,""
"R","Peter Lake",1996,177,1996-06-25,7,12,1595.943,65.154,980.974,3.658,15.313,""
"L","Paul Lake",1996,183,1996-07-01,1,0,NA,9.239,NA,NA,NA,""
"L","Paul Lake",1996,183,1996-07-01,2,0.85,NA,14.47,NA,NA,NA,""
"L","Paul Lake",1996,183,1996-07-01,3,1.8,NA,10.379,NA,NA,NA,""
"L","Paul Lake",1996,183,1996-07-01,4,3.1,NA,11.508,NA,NA,NA,""
"L","Paul Lake",1996,183,1996-07-01,5,4,NA,11.409,NA,NA,NA,""
"L","Paul Lake",1996,183,1996-07-01,6,5.3,NA,28.109,NA,NA,NA,""
"L","Paul Lake",1996,183,1996-07-01,7,9,NA,64.943,NA,NA,NA,""
"R","Peter Lake",1996,184,1996-07-02,1,0,NA,50.549,NA,NA,NA,""
"R","Peter Lake",1996,184,1996-07-02,2,0.45,NA,50.784,NA,NA,NA,""
"R","Peter Lake",1996,184,1996-07-02,3,0.95,NA,41.974,NA,NA,NA,""
"R","Peter Lake",1996,184,1996-07-02,4,1.7,NA,49.222,NA,NA,NA,""
"R","Peter Lake",1996,184,1996-07-02,5,2.4,NA,47.221,NA,NA,NA,""
"R","Peter Lake",1996,184,1996-07-02,6,4.5,NA,30.804,NA,NA,NA,""
"R","Peter Lake",1996,184,1996-07-02,7,12,NA,62.011,NA,NA,NA,""
"L","Paul Lake",1996,190,1996-07-08,1,0,NA,7.753,NA,NA,NA,""
"L","Paul Lake",1996,190,1996-07-08,2,0.75,NA,10.902,NA,NA,NA,""
"L","Paul Lake",1996,190,1996-07-08,3,1.7,NA,8.792,NA,NA,NA,""
"L","Paul Lake",1996,190,1996-07-08,4,3,NA,14.75,NA,NA,NA,""
"L","Paul Lake",1996,190,1996-07-08,5,4,NA,10.721,NA,NA,NA,""
"L","Paul Lake",1996,190,1996-07-08,6,6,NA,36.162,NA,NA,NA,""
"L","Paul Lake",1996,190,1996-07-08,7,9,NA,72.529,NA,NA,NA,""
"R","Peter Lake",1996,191,1996-07-09,1,0,NA,66.893,NA,NA,NA,""
"R","Peter Lake",1996,191,1996-07-09,2,0.35,NA,64.694,NA,NA,NA,""
"R","Peter Lake",1996,191,1996-07-09,3,0.6,NA,62.535,NA,NA,NA,""
"R","Peter Lake",1996,191,1996-07-09,4,1,NA,64.442,NA,NA,NA,""
"R","Peter Lake",1996,191,1996-07-09,5,1.4,NA,65.482,NA,NA,NA,""
"R","Peter Lake",1996,191,1996-07-09,6,1.8,NA,61.765,NA,NA,NA,""
"R","Peter Lake",1996,191,1996-07-09,7,12,NA,77.814,NA,NA,NA,""
"L","Paul Lake",1996,197,1996-07-15,1,0,NA,7.652,NA,NA,NA,""
"L","Paul Lake",1996,197,1996-07-15,2,0.75,NA,9.371,NA,NA,NA,""
"L","Paul Lake",1996,197,1996-07-15,3,1.6,NA,7.471,NA,NA,NA,""
"L","Paul Lake",1996,197,1996-07-15,4,3,NA,9.366,NA,NA,NA,""
"L","Paul Lake",1996,197,1996-07-15,5,4.1,NA,19.068,NA,NA,NA,""
"L","Paul Lake",1996,197,1996-07-15,6,5.9,NA,24.923,NA,NA,NA,""
"L","Paul Lake",1996,197,1996-07-15,7,9,NA,51.931,NA,NA,NA,""
"R","Peter Lake",1996,198,1996-07-16,1,0,NA,66.447,NA,NA,NA,""
"R","Peter Lake",1996,198,1996-07-16,2,0.3,NA,63.678,NA,NA,NA,""
"R","Peter Lake",1996,198,1996-07-16,3,0.5,NA,65.478,NA,NA,NA,""
"R","Peter Lake",1996,198,1996-07-16,4,0.8,NA,64.462,NA,NA,NA,""
"R","Peter Lake",1996,198,1996-07-16,5,1,NA,66.819,NA,NA,NA,""
"R","Peter Lake",1996,198,1996-07-16,6,1.7,NA,65.163,NA,NA,NA,""
"R","Peter Lake",1996,198,1996-07-16,7,12,NA,119.426,NA,NA,NA,""
